,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
392,Dee Brown,PHX,24,19,5,14,13.7,2.4,0.9,2.6,36.7,0.4,1.3,29.2,0.2,0.3,60,0.4,1.2,1.5,1.9,0.9,0.5,0,1.5,7.8,0,0,-2.1
393,Kyrylo Fesenko,UTA,22,21,11,10,7.4,2.3,1,1.7,58.3,0,0,0,0.3,1,33.3,0.7,1.1,1.8,0.2,0.4,0.3,0.7,1.7,7.4,1,0,0.2
393,Eddie Gill,MIL,30,6,4,2,7.2,2.3,1,1.5,66.7,0.3,0.5,66.7,0,0,0,0,0.7,0.7,1.8,0.8,0.5,0.2,1.7,7.1,0,0,-2.7
395,DeSagana Diop,CHA,27,75,38,37,13.8,2.3,1,2.3,43.3,0,0,0,0.3,0.9,33.3,1.5,2.1,3.6,0.4,0.5,0.4,0.7,1.7,10.2,0,0,-2
396,Alexis Ajinca,CHA,21,31,11,20,5.9,2.3,0.8,2.2,36.2,0,0.1,0,0.6,0.9,71.4,0.3,0.7,1,0.1,0.4,0.2,0.2,1.1,4.4,0,0,0.2
397,Ryan Bowen,NOH,33,21,14,7,10.4,2.2,1,1.8,57.9,0,0,0,0.1,0.2,60,0.5,0.7,1.1,0.4,0.2,0.7,0.2,1.8,6.7,0,0,-1
398,Joel Anthony,MIA,26,65,36,29,16.1,2.2,0.9,1.8,48.3,0,0,0,0.5,0.7,65.2,1.4,1.7,3,0.4,0.6,0.3,1.4,2.1,11.1,1,0,-1.3
399,Jacque Vaughn,SAS,34,30,17,13,9.7,2.2,0.8,2.5,32,0,0,100,0.5,0.6,88.9,0.1,0.6,0.7,1.8,0.5,0.2,0,0.9,5.9,0,0,-1.2
400,Kareem Rush,PHI,28,25,11,14,8,2.2,0.8,2.3,34.5,0.4,1.3,30.3,0.2,0.2,100,0,0.6,0.6,0.6,0.4,0.2,0,0.4,4.1,0,0,-0.6
401,Tarence Kinsey,CLE,25,50,42,8,5.5,2,0.6,1.4,44.9,0.1,0.4,38.9,0.7,0.8,86.8,0.2,0.6,0.8,0.2,0.4,0.2,0,0.7,3.5,0,0,-0.9
402,Chris Mihm,LAL,29,18,17,1,5.8,2,0.8,2.2,37.5,0,0,0,0.3,0.4,85.7,0.8,1.1,1.9,0.6,0.6,0.1,0.3,1.3,5.7,0,0,-2.4
402,Dwayne Jones,CHA,26,6,2,4,8.7,2,0.7,1.2,57.1,0,0,0,0.7,1,66.7,1,1,2,0,0.7,0,0.2,1,4.2,0,0,0.3
402,Steven Hill,OKC,23,1,0,1,2.4,2,1,1,100,0,0,0,0,0,0,2,1,3,0,0,0,0,0,5.6,0,0,5
402,Calvin Booth,SAC,33,8,2,6,6.9,2,0.6,1.3,50,0,0,0,0.8,1,75,0.6,0.8,1.4,0,0.1,0.1,0.3,1.3,4.7,0,0,-2.8
402,Jason Hart,DEN,31,39,16,23,8.9,2,0.8,2.4,31.9,0,0.2,0,0.5,0.6,78.3,0.3,0.8,1.2,1.2,0.6,0.3,0.1,1,5.9,0,0,-3.9
402,Marcus Williams,SAS,22,2,1,1,1.7,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,-1.5
408,Gabe Pruitt,BOS,23,47,33,14,7.8,2,0.7,2.1,30.7,0.3,1,29.2,0.4,0.4,81,0.2,0.7,0.9,0.8,0.4,0.3,0.1,0.7,5.1,0,0,0.1
409,Theo Ratliff,PHI,36,46,23,23,12.6,1.9,0.7,1.4,53.1,0,0,0,0.5,0.8,60,1,1.8,2.8,0.2,0.3,0.4,1,1.7,9.4,0,0,-0.7
410,Darnell Jackson,CLE,23,51,41,10,8.4,1.9,0.7,1.7,43,0,0,0,0.5,0.7,68.6,0.6,1.1,1.7,0.2,0.3,0.2,0.1,1.5,4.8,0,0,-1.4
411,Jason Collins,MIN,30,31,6,25,13.6,1.8,0.7,2.3,31.4,0,0,0,0.4,0.9,46.4,0.9,1.4,2.3,0.4,0.4,0.3,0.4,2.4,6.8,0,0,-6
412,Damon Jones,MIL,32,18,6,12,6,1.8,0.6,1.9,32.4,0.6,1.6,39.3,0,0,0,0,0.3,0.3,0.4,0.3,0.2,0,0.2,3,0,0,0.6
413,Shavlik Randolph,POR,25,10,7,3,3.7,1.8,0.8,1.3,61.5,0.1,0.1,100,0.1,0.4,25,1,0.8,1.8,0,0.6,0,0.1,0.4,3.7,0,0,-3.5
414,Dikembe Mutombo,HOU,43,9,6,3,10.7,1.8,0.6,1.4,38.5,0,0,0,0.7,1,66.7,1.3,2.3,3.7,0,0.7,0,1.2,1.2,9.2,1,0,0
415,James White,HOU,26,4,2,2,2.8,1.8,0.8,1.3,60,0.3,0.5,50,0,0,0,0,0,0,0.3,0.8,0.3,0.3,0.5,2.9,0,0,-2.3
415,Demetris Nichols,NYK,24,4,1,3,3.6,1.8,0.8,2.3,33.3,0,0.5,0,0.3,0.5,50,0,0.5,0.5,0.3,0,0,0.3,0.3,3.5,0,0,2.8
417,Maurice Ager,NJN,25,20,7,13,4.9,1.7,0.8,2.2,34.9,0,0.3,0,0.2,0.4,50,0.2,0.4,0.5,0.2,0.2,0.1,0.1,0.9,2.8,0,0,-0.7
417,Adonal Foyle,ORL,34,10,6,4,6.2,1.7,0.7,1.1,63.6,0,0,0,0.3,0.6,50,0.9,1.7,2.6,0.1,0.3,0,0.8,0.5,7.1,0,0,-1
419,Eddy Curry,NYK,26,3,0,3,3.9,1.7,0.7,0.7,100,0,0,0,0.3,1,33.3,0,1.3,1.3,0,0.7,0,0,1.7,2.6,0,0,-4.7
420,Cedric Simmons,SAC,23,18,6,12,4.7,1.6,0.6,1.4,44,0,0,0,0.4,0.9,43.8,0.3,0.6,0.9,0.1,0.1,0.1,0.2,0.4,3.6,0,0,-1.4
421,Sonny Weems,DEN,22,12,8,4,4.6,1.6,0.7,2.1,32,0,0.3,0,0.3,0.7,37.5,0,0.3,0.3,0.3,0.5,0.1,0,0.7,2.1,0,0,-3.3
422,Jarron Collins,UTA,30,26,16,10,7.7,1.5,0.6,1.3,45.7,0,0,0,0.3,0.4,72.7,0.8,0.7,1.4,0.3,0.3,0.1,0,1.3,3.7,0,0,-0.9
423,Thomas Gardner,ATL,24,16,11,5,6.1,1.5,0.6,2.3,25,0.3,1.4,17.4,0.1,0.3,50,0,0.4,0.4,0.1,0.2,0.3,0.1,0.3,3,0,0,0.9
424,Othello Hunter,ATL,23,16,7,9,5.7,1.4,0.7,1.3,55,0,0,0,0,0.3,0,0.6,0.9,1.5,0.1,0.1,0.1,0.3,0.7,4.5,0,0,1.4
425,Lorenzen Wright,CLE,33,17,13,4,7.3,1.4,0.6,1.6,37,0,0,0,0.2,0.5,37.5,0.4,1.1,1.5,0.2,0.5,0.2,0.3,1,4.4,0,0,0.2
426,Marcus Williams,GSW,23,9,2,7,5.9,1.3,0.4,1.9,23.5,0.2,0.7,33.3,0.2,0.7,33.3,0,0.4,0.4,1.4,0.4,0.1,0.1,0.7,4.3,0,0,-0.8
427,Chuck Hayes,HOU,26,71,46,25,12.1,1.3,0.6,1.6,37.2,0,0.1,0,0.1,0.3,36.8,1,2.5,3.5,0.6,0.4,0.5,0.3,1.9,8.3,0,0,-0.8
428,Jawad Williams,CLE,26,10,7,3,2,1.2,0.5,1.2,41.7,0.2,0.6,33.3,0,0,0,0.1,0.1,0.2,0,0.1,0.1,0,0.2,1.6,0,0,0.3
429,Trey Johnson,CLE,24,4,4,0,3.5,1,0,1.3,0,0,0,0,1,1,100,0,0.3,0.3,0,0.3,0,0,1,1.1,0,0,-3
429,Andre Brown,CHA,28,4,2,2,10.3,1,0.3,1.8,14.3,0,0,0,0.5,0.5,100,1.8,1.3,3,0.3,1.3,0.3,0,2.3,4.5,0,0,-1.3
429,Walter Sharpe,DET,22,8,6,2,2.4,1,0.5,1.4,36.4,0,0.3,0,0,0.3,0,0,0.4,0.4,0,0,0,0.3,0.4,2.2,0,0,-1.1
432,Jake Voskuhl,TOR,31,38,17,21,6.3,0.9,0.3,1.2,26.7,0,0,0,0.3,0.4,78.6,0.6,1,1.6,0.2,0.4,0.1,0.1,1.6,3.2,0,0,-0.1
433,Hassan Adams,TOR,25,12,4,8,4.3,0.9,0.3,1.1,30.8,0,0,0,0.3,0.5,50,0.1,0.5,0.6,0.1,0.3,0.1,0.1,0.3,1.9,0,0,-1.2
434,Linton Johnson,CHI,29,10,5,5,5.5,0.9,0.4,1.1,36.4,0.1,0.2,50,0,0,0,0.3,0.5,0.8,0.2,0.2,0.1,0,0.7,2.3,0,0,-1.9
435,Cheikh Samb,NYK,24,18,8,10,4.6,0.8,0.3,1.8,18.8,0,0.2,0,0.2,0.4,42.9,0.6,0.8,1.3,0.1,0.2,0.2,0.6,0.4,4.5,0,0,0
436,Mario West,ATL,25,53,33,20,5.1,0.8,0.3,0.6,41.2,0,0,100,0.3,0.6,46.7,0.5,0.6,1.1,0.4,0.2,0.3,0.1,0.7,3.6,0,0,-0.3
437,Randolph Morris,ATL,23,23,11,12,3.8,0.8,0.3,0.7,41.2,0,0,0,0.2,0.2,100,0.2,0.7,0.9,0.1,0.3,0.1,0,1.1,2,0,0,0.6
438,Kenny Thomas,SAC,31,8,1,7,7.7,0.8,0.4,1,37.5,0,0,0,0,0,0,0.5,1.4,1.9,0.1,0.1,0.8,0.1,1.1,5.7,0,0,-0.8
439,Joey Dorsey,HOU,25,3,2,1,2.1,0.7,0.3,0.7,50,0,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0,1.6,0,0,-0.7
439,J.R. Giddens,BOS,24,6,3,3,1.3,0.7,0.3,0.5,66.7,0,0,0,0,0,0,0.3,0.2,0.5,0,0.2,0.2,0,0.2,1.6,0,0,0.2
441,Sun Sun,LAL,23,10,9,1,2.8,0.6,0.3,1.1,27.3,0,0.6,0,0,0,0,0,0,0,0.2,0.3,0.1,0.1,1,1.2,0,0,-4.7
442,Michael Ruffin,POR,32,11,9,2,3.2,0.5,0.2,0.6,28.6,0,0,0,0.2,0.2,100,0.5,0.5,1,0,0.2,0.3,0.1,0.6,2.7,0,0,-0.9
443,Nathan Jawai,TOR,22,6,2,4,3.1,0.3,0.2,0.7,25,0,0,0,0,0,0,0.2,0.2,0.3,0,0.3,0,0,0.5,0.4,0,0,-1.3
444,Mark Madsen,MIN,33,19,3,16,6.1,0.3,0.2,0.7,21.4,0,0,0,0,0.2,0,0.5,0.4,0.9,0.2,0.2,0.1,0.1,0.9,1.9,0,0,0.6
445,Martell Webster,POR,22,1,1,0,5.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
