,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
263,Loren Meyer,PHX,24,54,24,30,13.4,4.9,2,4.5,44.3,0.1,0.1,57.1,0.9,1.2,71.9,1,1.7,2.7,0.4,1.1,0.2,0.3,2,9,1,0,-2.2
264,Keith Askins,MIA,29,78,60,18,23.6,4.9,1.8,4.1,43.3,0.9,2.2,40.1,0.5,0.7,67.2,1.1,2.4,3.5,1,0.8,0.7,0.2,2.4,12.6,1,0,2.2
265,Jon Barry,ATL,27,58,38,20,17.3,4.9,1.7,4.2,40.7,0.8,2.1,38.7,0.6,0.8,80.4,0.4,1.3,1.7,2,1,0.9,0.1,0.9,11.9,0,0,1.8
266,John Crotty,MIA,27,48,35,13,14.3,4.8,1.6,3.2,51.3,0.4,1,40.8,1.1,1.3,84.4,0.3,0.7,1,2.1,0.9,0.4,0,1.6,9.4,0,0,-0.8
267,Oliver Miller,TOR,27,61,22,39,19.8,4.8,2,3.9,51.7,0,0,0,0.8,1.3,60.8,1.7,3.3,5,1.4,1.5,0.8,1,2.8,16.9,3,0,-0.1
268,Travis Knight,LAL,22,71,48,23,16.9,4.8,2,3.9,50.9,0,0,0,0.9,1.4,62,1.8,2.7,4.5,0.5,0.7,0.4,0.8,2.2,14.1,5,0,1.7
269,Othella Harrington,HOU,23,57,37,20,15.7,4.8,2,3.6,54.9,0,0.1,0,0.9,1.4,60.5,1.3,2.2,3.5,0.3,1,0.2,0.4,1.9,10.2,1,0,0.4
270,John Wallace,NYK,23,68,48,20,12.1,4.8,1.8,3.5,51.7,0,0.1,50,1.2,1.6,71.8,0.8,1.5,2.3,0.5,1.1,0.3,0.4,1.3,9.2,1,0,0.2
271,Fred Hoiberg,IND,24,47,24,23,12.7,4.8,1.4,3.3,42.9,0.6,1.5,41.4,1.3,1.6,79.2,0.3,1.4,1.7,0.9,0.5,0.6,0.1,1,9.8,0,0,0.9
272,Frank Brickowski,BOS,37,17,5,12,15.5,4.8,1.9,4.3,43.8,0.4,1.2,35,0.6,0.8,71.4,0.4,1.6,2,0.9,1.1,0.3,0.2,2.4,9,0,0,-7
273,Randy Brown,CHI,29,72,61,11,15.3,4.7,1.9,4.6,42,0.1,0.3,18.2,0.8,1.2,67.9,0.5,1.1,1.5,1.8,0.8,1.1,0.2,1.5,12.6,0,0,2.5
274,Stacey Augmon,POR,28,60,41,19,16.2,4.7,1.8,3.7,47.7,0,0,0,1.2,1.6,71.1,0.8,1.5,2.3,0.9,1.1,0.7,0.3,1.4,10.7,0,0,1.7
275,Charles Smith,SAS,31,19,5,14,18,4.6,1.8,4.4,40.5,0,0.1,0,1.1,1.4,76.9,0.9,2.5,3.4,0.7,1.2,0.7,1.2,1.9,14.2,1,0,-2.1
276,Bill Wennington,CHI,34,61,53,8,13.2,4.6,1.9,3.9,49.8,0,0,0,0.7,0.9,83,0.8,1.4,2.1,0.7,0.5,0.2,0.2,2,8.7,1,0,1.7
277,Chris Robinson,VAN,23,41,6,35,17.3,4.6,1.7,4.4,37.9,0.8,2.2,38.2,0.4,0.6,61.5,0.6,1.2,1.7,1.6,0.8,0.7,0.2,1.8,10.9,0,0,-3.8
278,Nate McMillan,SEA,32,37,25,12,22.7,4.6,1.6,4,40.9,0.8,2.3,33.3,0.5,0.8,65.5,0.4,2.8,3.2,3.8,0.9,1.6,0.2,1.9,18.4,0,0,5.9
279,Matt Bullard,HOU,30,71,47,24,14.9,4.5,1.6,4,40.1,0.9,2.6,36.6,0.4,0.5,73.5,0.2,1.5,1.6,0.9,0.5,0.3,0.3,0.9,9,0,0,0.3
280,Clifford Rozier,TOR,24,42,15,27,17.9,4.5,1.9,4.1,45.4,0,0,0,0.7,1.5,50.8,2.4,3.1,5.6,0.7,0.7,0.6,1,2.2,16.5,1,0,-2
281,Dontonio Wingfield,POR,23,47,30,17,12.6,4.5,1.7,4.1,40.9,0.6,1.6,33.8,0.6,0.9,67.5,1.3,1.6,2.9,1,1,0.3,0.1,2.1,9.7,1,0,0.3
282,Howard Eisley,UTA,24,82,64,18,13.9,4.5,1.7,3.8,45.1,0.2,0.9,27.8,0.9,1.1,78.7,0.2,0.8,1,2.4,1.3,0.5,0.1,1.7,10,0,0,0.8
283,Lloyd Daniels,NJN,29,22,4,18,14.9,4.5,1.6,5.4,30.3,1,3.2,30,0.2,0.3,83.3,0.9,1.1,2,1.2,0.6,0.5,0.1,1.5,9.7,0,0,-2.3
284,Eric Montross,NJN,25,78,27,51,24,4.4,2.1,4.5,45.7,0,0,0,0.3,0.8,33.9,2.3,4.3,6.6,0.8,1,0.3,0.9,2.9,16.1,3,0,-3.1
285,Chris Morris,UTA,31,73,59,14,13.9,4.3,1.7,4.1,40.8,0.4,1.5,27.4,0.5,0.7,72.2,0.5,1.7,2.2,0.6,0.6,0.4,0.3,1.5,9.4,0,0,-1.8
286,Larry Stewart,SEA,28,70,50,20,14.5,4.3,1.6,3.6,44.4,0.1,0.5,24.3,1,1.3,72,1.1,1.4,2.4,0.7,0.9,0.4,0.3,1.5,9.7,1,0,1.2
287,Shawn Respert,TOR,25,41,15,26,12.6,4.2,1.4,3.4,42.4,0.5,1.4,35.1,0.8,1,87.2,0.3,0.6,1,1,0.7,0.5,0,0.9,7.7,0,0,-1.1
288,Corie Blount,LAL,28,58,40,18,17.9,4.2,1.6,3.1,51.4,0,0.1,33.3,1,1.4,67.5,1.9,2.8,4.8,0.6,0.9,0.4,0.4,2,12.4,6,0,0.3
289,Jermaine O'Neal,POR,18,45,31,14,10.6,4.1,1.5,3.4,45.1,0,0,0,1,1.7,60.3,0.9,1.9,2.8,0.2,0.6,0,0.6,1,9,0,0,0.6
290,Harvey Grant,WAS,31,78,42,36,21.4,4.1,1.7,4,41.1,0.4,1.1,31.5,0.4,0.5,76.9,0.8,2.5,3.3,0.9,0.4,0.6,0.6,2,12.6,0,0,0.4
291,John Long,TOR,40,32,12,20,12.1,4,1.4,3.7,39.3,0.4,1.1,35.3,0.8,0.9,89.3,0.2,1.1,1.3,0.7,0.8,0.3,0.1,0.9,6.8,0,0,-2
292,Acie Earl,MIL,27,47,14,33,11.1,4,1.4,3.8,37.4,0,0.1,0,1.1,1.8,64.3,0.7,1.3,2,0.4,0.7,0.3,0.6,1.3,9.1,0,0,-1.3
292,Ruben Nembhard,POR,25,10,7,3,11.8,4,1.6,3.7,43.2,0,0.6,0,0.8,1,80,0.3,0.5,0.8,1.7,0.8,0.9,0,1.2,9.4,0,0,0.3
292,Todd Fuller,GSW,22,75,28,47,13.1,4,1.5,3.5,42.4,0,0,0,1,1.5,69.1,1.4,1.9,3.3,0.3,0.7,0.1,0.3,1.7,9,2,0,-2.4
292,Kevin Duckworth,LAC,33,26,10,16,15.2,4,1.7,4,43.7,0.1,0.2,75,0.4,0.6,68.8,0.9,1.4,2.3,0.6,1.3,0.3,0.4,2.3,8.7,0,0,-5.5
296,Gary Grant,MIA,32,28,21,7,13.7,3.9,1.4,3.9,35.5,0.5,1.6,30.4,0.6,0.8,81.8,0.3,1.1,1.4,1.6,1,0.6,0,1.3,8.7,0,0,1
297,Greg Anderson,SAS,33,82,20,62,21,3.9,1.6,3.2,49.6,0,0,0,0.8,1.1,66.7,1.9,3.5,5.5,0.4,0.9,0.8,0.8,2.5,15,4,0,-5.5
298,Michael Curry,DET,28,81,53,28,15.6,3.9,1.2,2.7,44.8,0.3,1,29.9,1.2,1.3,89.8,0.3,1.2,1.5,0.5,0.3,0.4,0.1,1.5,7.7,0,0,1.1
299,Randy Livingston,HOU,22,64,41,23,15.9,3.9,1.6,3.6,43.7,0.1,0.3,40.9,0.7,1,64.6,0.5,1,1.5,2.4,1.6,0.6,0.2,1.6,10.2,0,0,0
300,Chris Dudley,POR,32,81,48,33,23.5,3.9,1.6,3.6,43,0,0,0,0.8,1.7,47.4,2.5,4.8,7.3,0.5,1,0.5,1.2,2.7,17.4,2,0,-0.7
301,Marcus Brown,POR,23,21,11,10,9.2,3.9,1.3,3.3,40,0.6,1.5,40.6,0.6,0.9,68.4,0.2,0.5,0.7,1,0.6,0.4,0.1,1.1,7,0,0,1
302,Derek Fisher,LAL,22,80,55,25,11.9,3.9,1.3,3.3,39.7,0.3,0.9,30.1,1,1.5,65.8,0.3,0.9,1.2,1.5,0.9,0.5,0.1,1,8.4,0,0,0.9
303,Sean Rooks,LAL,27,69,47,22,11.1,3.8,1.3,2.7,47,0,0,0,1.3,1.9,70,0.8,1.6,2.4,0.6,0.7,0.2,0.6,1.7,9.2,2,0,0.3
304,Jim McIlvaine,SEA,24,82,57,25,18.4,3.8,1.6,3.4,47.3,0,0.1,14.3,0.6,1.3,49.5,1.6,2.4,4,0.3,0.8,0.5,2,2.7,15.7,0,0,3.1
305,Adam Keefe,UTA,27,62,48,14,15.4,3.8,1.3,2.6,51.3,0,0,0,1.1,1.7,68.9,1.2,2.3,3.5,0.5,0.7,0.5,0.2,1.5,10.1,1,0,2
306,Ken Norman,ATL,32,17,11,6,13.4,3.8,1.6,5.5,28.7,0.4,2.2,15.8,0.2,0.7,33.3,0.5,1.8,2.3,0.7,1.1,0.4,0.2,1,8.3,0,0,-1.9
307,Gaylon Nickerson,WAS,28,4,2,2,11.2,3.8,1,3,33.3,0,0.5,0,1.8,1.8,100,0.3,1,1.3,0.3,0.3,0.3,0.3,0.3,6.9,0,0,1.8
307,Eric Murdock,DEN,29,12,4,8,10.1,3.8,1.3,2.8,45.5,0.3,0.8,40,0.9,1,91.7,0.1,0.8,0.9,2,0.9,0.8,0.2,0.8,9.7,0,0,-0.5
309,Robert Parish,CHI,43,43,36,7,9.7,3.7,1.6,3.3,49,0,0,0,0.5,0.7,67.7,1,1.1,2.1,0.5,0.7,0.1,0.4,0.8,8.1,0,0,2.4
310,Martin Muursepp,DAL,22,42,15,27,8.7,3.7,1.3,3.1,41.2,0.1,0.6,16.7,1,1.7,62.9,0.8,0.8,1.6,0.5,0.4,0.3,0.3,1.4,7.6,0,0,-2.1
311,Jamie Feick,SAS,22,41,10,31,15.9,3.7,1.4,3.8,35.7,0.1,0.3,35.7,0.8,1.6,50.7,2,3.2,5.2,0.6,0.8,0.4,0.3,1.8,12.3,4,0,-3.2
312,Ed O'Bannon,DAL,24,64,16,48,13.1,3.7,1.5,4.4,33.3,0.3,1.1,25.7,0.5,0.5,88.6,0.8,1.5,2.3,0.6,0.3,0.5,0.2,1.4,9,1,0,-1.8
313,Tracy Moore,HOU,31,27,19,8,9,3.7,1.2,3.1,38.8,0.4,1.6,25.6,0.8,1.1,71,0.4,0.6,1,0.7,0.5,0.2,0,0.7,6,0,0,-1.5
314,Jeff Grayer,SAC,31,25,13,12,13.1,3.6,1.5,3.3,45.8,0.2,0.4,36.4,0.4,0.8,55,0.8,0.7,1.5,1,0.6,0.3,0.3,1.6,8.2,0,0,-1.2
315,David Wingate,SEA,33,65,49,16,14.7,3.6,1.4,3.3,41.6,0.4,1.1,35.2,0.5,0.6,82.5,0.4,0.8,1.1,1.2,0.6,0.7,0.1,1.6,8.5,0,0,0.4
316,Stephen Howard,UTA,26,49,42,7,8.9,3.6,1.3,2.2,57.4,0,0,0,1.1,1.7,64.2,0.6,1.1,1.7,0.2,0.5,0.4,0.2,1.2,7.4,0,0,-0.2
317,Tony Dumas,PHX,24,24,6,18,12.2,3.6,1.4,4,34.4,0.2,1.2,14.3,0.7,1,64,0.1,0.5,0.7,1,0.7,0.4,0.1,1.8,6.8,0,0,-0.8
318,Doug Overton,PHI,27,61,17,44,10.8,3.6,1.3,3.1,42.6,0.2,0.7,25,0.7,0.8,93.8,0.3,0.8,1.1,1.7,0.6,0.4,0,0.7,7.9,0,0,0
319,Greg Foster,UTA,28,79,62,17,12.2,3.5,1.4,3.1,45.3,0,0,66.7,0.7,0.8,83.1,0.7,1.7,2.4,0.4,0.7,0.1,0.3,1.7,7.4,0,0,0
320,Donald Royal,CHH,31,62,32,30,14.5,3.5,1,2.4,42.5,0,0,0,1.5,1.9,80.3,0.8,1.6,2.5,0.4,0.8,0.4,0.2,1.5,8,0,0,-1.6
321,Craig Ehlo,SEA,35,62,45,17,14.3,3.5,1.4,4,35.1,0.4,1.5,28.4,0.2,0.4,50,0.6,1.1,1.8,1.1,0.7,0.6,0.1,1.1,8.4,0,0,1.5
322,Stojko Vrankovic,MIN,33,53,24,29,14.9,3.4,1.5,2.6,56.1,0,0,0,0.5,0.7,67.6,1.1,2.1,3.2,0.3,1,0.2,1.3,2.1,11,0,0,-2.8
323,Jamie Watson,DAL,25,23,10,13,15.4,3.4,1.3,3.1,43.1,0.2,0.5,33.3,0.5,0.7,75,0.8,1.3,2,1.4,1,1,0.2,1.3,10.3,0,0,-1.9
324,Lionel Simmons,SAC,28,41,13,28,13.3,3.4,1.1,3.3,33.1,0.2,0.7,23.3,1,1.2,87.5,0.7,1.8,2.5,1.4,0.8,0.2,0.3,1.5,9.2,0,0,-2.5
325,Pete Chilcutt,VAN,28,54,6,48,12.8,3.4,1.3,3.1,43.6,0.5,1.3,36.2,0.2,0.4,59.1,1.2,1.6,2.9,0.9,0.5,0.5,0.3,0.9,10,1,0,-3.5
326,Sedale Threatt,HOU,35,21,17,4,16.4,3.3,1.3,3.5,37.8,0.4,1,40,0.3,0.4,75,0.2,0.9,1.1,1.9,0.6,0.7,0.1,1.3,9.5,0,0,-1.7
327,Greg Graham,SEA,26,28,23,5,7.1,3.3,1,2.9,36.3,0.3,1.1,29,0.9,1.4,65,0.1,0.4,0.5,0.4,0.4,0.4,0,0.4,5.5,0,0,0.3
328,Cherokee Parks,MIN,24,76,38,38,13.2,3.3,1.4,2.7,51,0,0,0,0.6,1,60.5,1.1,1.5,2.6,0.4,0.4,0.5,0.6,1.8,10.2,0,0,0.1
329,Steve Nash,PHX,23,65,30,35,11.1,3.3,1.1,2.7,42.3,0.4,0.8,41.8,0.6,0.8,82.4,0.2,0.7,1,2.1,1,0.3,0,1.3,7.6,1,0,-1.7
330,Rumeal Robinson,POR,30,54,38,16,9.6,3.3,1.2,3,40.2,0.3,1,32.1,0.5,0.6,74.3,0.1,0.7,0.9,1.4,0.8,0.4,0,1.1,7,0,0,0.5
331,Benoit Benjamin,TOR,32,4,2,2,11,3.3,1.3,3,41.7,0,0,0,0.8,1,75,0.8,1.5,2.3,0.3,0.5,0.3,0,1.3,6.6,0,0,-2.8
332,Mark West,CLE,36,70,36,34,14.2,3.2,1.4,2.6,55.6,0,0,0,0.4,0.8,48.2,1,1.7,2.7,0.3,0.7,0.2,0.8,1.8,8.9,1,0,0.6
333,Priest Lauderdale,ATL,23,35,26,9,5.4,3.2,1.4,2.5,55.1,0,0,0,0.4,0.7,56.5,0.5,0.8,1.2,0.3,1.1,0,0.3,1.1,5,0,0,-0.4
334,Aleksandar Djordjevic,POR,29,8,4,4,7.9,3.1,1,2,50,0.6,0.9,71.4,0.5,0.6,80,0.1,0.5,0.6,0.6,0.6,0,0,0.4,4.2,0,0,1
334,Donny Marshall,CLE,24,56,25,31,10.4,3.1,0.9,2.9,32.5,0.6,1.6,37.9,0.7,1,70.4,0.4,0.9,1.3,0.4,0.6,0.4,0.1,1,6.1,0,0,-2
336,Rafael Addison,CHH,32,41,30,11,9,3.1,1.2,3,40.2,0.2,0.5,40,0.5,0.7,78.6,0.5,0.6,1.1,0.8,0.4,0.2,0.1,1.2,6.1,0,0,-1
337,Ray Owes,GSW,24,57,23,34,10.7,3.1,1.3,3.2,41.7,0,0.1,20,0.5,0.8,56.5,1.1,1.7,2.9,0.3,0.4,0.3,0.4,1.4,8.4,2,0,-1.5
338,Mitchell Butler,POR,26,49,29,20,9.8,3,1.1,2.6,41.6,0.2,0.8,30.8,0.7,1,64,0.4,0.7,1.1,0.6,0.6,0.3,0,1,5.6,0,0,0.4
339,Devin Gray,SAS,25,6,3,3,8.7,3,1.3,4.3,30.8,0,0,0,0.3,0.8,40,1,1.3,2.3,0.3,0.8,0.7,0,1.7,7.5,0,0,-7.3
339,Jimmy King,DEN,23,2,0,2,11.6,3,1,3,33.3,0,0,0,1,2,50,1,0,1,1,0.5,1.5,0,1,9.7,0,0,-9
341,Jerome Allen,DEN,24,76,27,49,12.9,3,1,2.9,35,0.4,1.2,32.3,0.6,0.9,58.3,0.3,1,1.3,2,0.9,0.4,0.1,1,8,0,0,-1.1
342,Eric Snow,SEA,24,67,49,18,11.8,3,1.1,2.4,45.1,0.1,0.2,26.7,0.7,1,71.2,0.3,0.8,1,2.4,0.7,0.6,0,1.4,8.8,0,0,-0.5
343,Willie Anderson,MIA,30,28,22,6,11.1,3,1,2.3,45.3,0.3,0.7,42.1,0.6,0.7,85,0.5,1,1.5,1.2,0.7,0.5,0.1,1.1,7.8,0,0,-0.5
344,Malik Rose,CHH,22,54,34,20,10.1,3,1.1,2.4,47.7,0,0,0,0.7,1.1,61.3,1.3,1.7,3,0.6,0.8,0.5,0.3,2,9.2,0,0,0.2
345,Dan Schayes,ORL,38,45,25,20,12.5,3,1,2.7,39.2,0,0,0,0.9,1.2,75,0.9,1.9,2.8,0.3,0.6,0.3,0.4,1.5,8.2,1,0,-0.2
346,Tim Legler,WAS,30,15,10,5,12.6,2.9,1,3.2,31.3,0.5,1.9,27.6,0.4,0.5,85.7,0,1.4,1.4,0.5,0.6,0.2,0.3,1.3,6.3,0,0,-0.7
347,Mark Hendrickson,PHI,23,29,5,24,10.8,2.9,1.1,2.7,41.6,0.1,0.4,25,0.6,0.9,69.2,1.2,2,3.2,0.1,0.5,0.3,0.1,1,7.9,1,0,-0.7
348,Bobby Hurley,SAC,26,49,18,31,13.3,2.9,0.9,2.6,36.8,0.3,0.9,31.1,0.8,1.1,69.8,0.2,0.6,0.8,3,1.1,0.6,0.1,1.1,9,1,0,-0.7
349,Chucky Brown,MIL,29,70,25,45,11.2,2.9,1.1,2.2,50.6,0,0.1,16.7,0.7,1,67.1,0.6,1.5,2.1,0.4,0.3,0.1,0.3,1.4,7.1,0,0,-1.1
350,Richard Manning,LAC,27,26,7,19,8.2,2.9,1.2,3.2,39,0.1,0.2,50,0.3,0.5,64.3,0.6,0.9,1.5,0.1,0.3,0.2,0.1,1.1,5.3,0,0,-1.3
351,Frankie King,PHI,25,7,0,7,9,2.9,1,2.4,41.2,0.1,0.3,50,0.7,0.7,100,0.6,1.4,2,0.7,0.4,0.6,0,0.9,7.6,0,0,1.3
352,Joe Kleine,NJN,35,59,23,36,14.9,2.8,1.2,2.9,40.6,0,0.1,66.7,0.5,0.6,73.7,1.1,2.4,3.4,0.6,0.7,0.3,0.3,1.7,9,0,0,-2.4
353,Don Reid,DET,23,47,31,16,10.3,2.8,1.1,2.4,48.2,0,0,0,0.5,0.7,75,0.8,1.4,2.1,0.3,0.5,0.3,0.3,2,7.3,1,0,-0.9
354,Joe Courtney,SAS,27,9,3,6,12,2.8,1.2,3.3,36.7,0,0,0,0.3,0.6,60,1,0.8,1.8,0,0.3,0,0,1.1,4.6,0,0,-1.1
355,Michael Hawkins,BOS,24,29,3,26,11.7,2.8,1,2.3,42.6,0.3,1.1,32.3,0.4,0.5,80,0.3,0.8,1.1,2.2,1,0.6,0,1.3,8.1,0,0,-1.8
356,George Zidek,DEN,23,52,22,30,7.5,2.8,0.9,2.3,41.5,0,0,0,0.9,1.1,78.9,0.7,1,1.7,0.3,0.5,0.1,0.1,1.1,5.1,0,0,-2.2
356,Jimmy Oliver,TOR,27,4,2,2,11.4,2.8,1,3.3,30.8,0.3,1.5,16.7,0.5,0.5,100,0.3,1,1.3,0.3,0.8,0.5,0,0.3,5.4,0,0,-9.5
358,Antonio Lang,CLE,25,64,32,32,13.8,2.7,1.1,2.5,42,0,0.1,0,0.5,0.8,72.9,0.8,1.2,2,0.5,0.8,0.5,0.5,1.7,8,0,0,0
359,Mike Brown,PHX,33,6,3,3,14,2.7,0.8,2,41.7,0,0,0,1,1.7,60,1.5,2.7,4.2,0.8,0.3,0.2,0.2,1.2,9.6,0,0,-1.3
360,Evric Gray,NJN,27,5,0,5,8.8,2.6,0.8,3,26.7,0.2,0.8,25,0.8,0.8,100,0.2,0.4,0.6,0.4,0.6,0.2,0,1,3.9,0,0,3.4
361,Eric Mobley,VAN,27,28,1,27,11.3,2.6,1,2.3,44.4,0,0,0,0.6,1.1,53.3,1.1,1,2.1,0.5,1,0.2,0.4,1.5,6.4,0,0,-3.3
362,Duane Causwell,SAC,29,46,17,29,13.5,2.6,1,2,51.1,0,0.1,66.7,0.4,0.8,54.1,1.2,1.5,2.8,0.4,0.7,0.3,0.8,2.6,9.2,1,0,-2.9
363,Rick Mahorn,DET,38,22,17,5,10.1,2.5,0.9,2.5,37,0,0,0,0.7,1,72.7,0.9,1.5,2.4,0.3,0.5,0.2,0.1,1.5,6.3,0,0,-0.5
364,Pervis Ellison,BOS,30,6,1,5,21.1,2.5,1,2.7,37.5,0,0,0,0.5,0.8,60,1.5,2.8,4.3,0.7,1.2,0.8,1.5,3.2,14.5,0,0,1.3
364,Antonio Harvey,SEA,26,6,6,0,4.8,2.5,0.8,1.8,45.5,0,0,0,0.8,1,83.3,0.3,1.3,1.7,0.2,0.2,0,0.7,1.3,6.6,0,0,-0.7
364,Donnie Boyce,ATL,23,22,17,5,7.3,2.5,1,2.9,33.3,0.1,0.7,12.5,0.5,1,50,0.3,0.4,0.7,0.6,0.7,0.5,0.2,0.7,5.4,0,0,-1.3
367,Ed Pinckney,MIA,34,27,24,3,10.4,2.4,0.9,1.6,53.5,0,0,0,0.7,0.9,80,0.9,1.5,2.4,0.2,0.7,0.3,0.3,1.1,6.9,0,0,-1.7
367,Elmer Bennett,DEN,27,9,5,4,8.7,2.4,0.7,2.1,31.6,0.3,1,33.3,0.8,1.1,70,0,0.4,0.4,1.2,1.1,0.4,0,0.8,5,0,0,-1.4
369,Nate Driggers,BOS,23,15,3,12,9.2,2.4,0.9,2.9,30.2,0,0.6,0,0.7,0.9,71.4,0.8,0.7,1.5,0.4,0.4,0.2,0.1,0.7,5.4,0,0,-4.5
370,Jason Sasser,DAL,23,8,1,7,9.4,2.4,1.1,2.9,39.1,0.1,0.4,33.3,0,0,0,0.1,0.9,1,0.3,0.3,0.4,0,1.4,4.8,0,0,-4.3
370,Dexter Boney,PHX,27,8,3,5,5.6,2.4,0.8,2.4,31.6,0.1,0.8,16.7,0.8,1,75,0.4,0.4,0.8,0,0.1,0.3,0.1,0.4,4.3,0,0,-3.4
372,Lorenzo Williams,WAS,27,19,10,9,14.5,2.4,1.1,1.6,64.5,0,0,0,0.3,0.4,71.4,1.5,2.2,3.6,0.2,0.9,0.3,0.4,2.4,8.3,1,0,-3.2
373,Lou Roe,GSW,24,17,5,12,6.4,2.4,0.8,2.8,29.2,0.2,0.6,27.3,0.5,1.1,47.4,0.4,0.4,0.8,0.4,0.6,0.2,0.1,0.6,3.9,0,0,-2
374,David Vaughn,ORL,24,35,17,18,8.8,2.3,0.9,2.1,43.1,0,0,0,0.5,0.9,63.3,1,1.7,2.7,0.2,0.8,0.2,0.4,1.2,7,0,0,-1
375,Darvin Ham,IND,23,36,13,23,9.1,2.3,0.9,1.7,53.2,0,0,0,0.5,1,48.6,0.8,0.8,1.6,0.4,0.6,0.3,0.2,1.5,5.6,0,0,-0.4
376,Dwayne Schintzius,LAC,28,15,4,11,8,2.3,0.9,2.4,36.1,0.1,0.1,50,0.5,0.5,87.5,0.6,0.9,1.5,0.3,0.5,0.1,0.6,1.4,6,0,0,2.4
377,Adrian Caldwell,PHI,30,45,12,33,13.1,2.2,0.9,2,43.5,0,0,0,0.5,1.1,42,1.3,2.4,3.7,0.3,0.6,0.4,0.2,1.7,8.1,0,0,-1.7
378,Brett Szabo,BOS,29,70,11,59,9.8,2.2,0.8,1.7,44.6,0,0,0,0.6,0.9,73.8,0.8,1.6,2.4,0.2,0.6,0.2,0.5,1.6,6.9,1,0,-2.4
379,Donald Whiteside,TOR,28,27,7,20,10.3,2.2,0.7,2,32.7,0.4,1.3,33.3,0.4,0.6,73.3,0.1,0.4,0.4,1.3,0.6,0.4,0,0.8,5.3,0,0,-1.5
380,Stacey King,DAL,30,11,2,9,9.7,2.2,1,2,50,0,0,0,0.2,0.6,28.6,1,1.5,2.5,0.1,0.5,0.2,0.1,1.2,5.5,0,0,-3.5
381,Steve Hamer,BOS,23,35,4,31,8,2.2,0.9,1.6,52.6,0,0.1,0,0.5,0.8,55.2,0.5,1.2,1.7,0.2,0.4,0.1,0.1,1,4.7,0,0,0
382,Reggie Jordan,MIN,29,19,7,12,7,2.1,0.8,1.4,61.5,0,0,0,0.4,0.9,47.1,0.6,0.8,1.4,0.6,0.4,0.4,0.2,0.7,5.9,0,0,-0.1
383,Mark Strickland,MIA,26,31,28,3,5.2,2,0.8,1.9,41.7,0,0,0,0.4,0.7,57.1,0.5,0.7,1.2,0,0.5,0.1,0.3,0.5,4.4,0,0,-1.8
383,Jack Haley,NJN,33,20,6,14,3.9,2,0.7,1.9,35.1,0,0,0,0.7,1,73.7,0.7,1,1.6,0.3,0.1,0.1,0.1,0.7,4.5,0,0,1.2
383,Litterial Green,DET,27,45,27,18,7.1,2,0.7,1.4,46.9,0,0.2,0,0.7,1,63.8,0.1,0.4,0.5,0.9,0.3,0.4,0,0.6,4.8,0,0,1.5
383,Greg Dreiling,DAL,33,40,7,33,10.1,2,0.9,1.9,45.9,0,0,100,0.3,0.7,40.7,0.5,1.4,1.9,0.3,0.2,0.2,0.2,1.5,5.6,0,0,-0.9
383,Chris Jent,NYK,27,3,2,1,3.3,2,0.7,2,33.3,0.7,1,66.7,0,0,0,0.3,0,0.3,0.3,0,0,0,0.7,2.9,0,0,-2
388,Dickey Simpkins,CHI,25,48,41,7,8.5,1.9,0.6,1.9,33.3,0,0.1,25,0.6,0.8,70,0.8,1.2,1.9,0.6,0.7,0.1,0.1,0.9,5.1,0,0,-0.1
389,Herb Williams,NYK,39,21,10,11,9.2,1.9,0.9,2.2,39.1,0,0,0,0.1,0.2,75,0.4,1,1.5,0.2,0.2,0.2,0.2,0.8,5,0,0,-1.8
390,Michael Cage,PHI,35,82,22,60,15.6,1.8,0.8,1.7,46.8,0,0,0,0.2,0.5,46.3,1.4,2.5,3.9,0.5,0.2,0.6,0.5,1.4,10.4,0,0,-3.7
391,Fred Roberts,DAL,36,12,4,8,3.6,1.8,0.5,1.3,40,0,0,0,0.8,1.2,71.4,0.2,0.7,0.8,0,0.4,0,0.1,0.2,2.7,0,0,-0.7
392,Jud Buechler,CHI,29,76,65,11,9.6,1.8,0.8,2.1,36.7,0.2,0.7,33.3,0.1,0.2,35.7,0.6,1.1,1.7,0.8,0.4,0.3,0.3,0.6,6.4,0,0,0.9
393,Walter McCarty,NYK,23,35,24,11,5.6,1.8,0.7,1.9,38.2,0.1,0.4,28.6,0.2,0.4,57.1,0.2,0.4,0.7,0.4,0.5,0.2,0.3,1,4.1,0,0,0.2
394,Darrin Hancock,ATL,25,24,17,7,5.9,1.8,0.7,1.5,45.7,0,0,0,0.4,0.6,71.4,0.2,0.6,0.8,0.5,0.5,0.4,0,0.6,4.2,0,0,-0.8
394,Stevin Smith,DAL,25,8,0,8,8.1,1.8,0.8,2.3,33.3,0.1,0.8,16.7,0.1,0.1,100,0.3,1,1.3,0.5,0.5,0.1,0,1.1,3.9,0,0,-1.1
396,Shane Heal,MIN,26,43,15,28,5.6,1.7,0.6,2.3,26.8,0.5,1.5,30.8,0.1,0.1,60,0,0.4,0.4,0.8,0.4,0.1,0.1,0.4,3.4,0,0,0.4
