,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
263,Jake Voskuhl,PHX,24,59,27,32,15.3,5,1.8,3.3,55.4,0,0,0,1.4,1.8,75.2,1.7,2.5,4.2,0.3,0.8,0.2,0.4,2.4,11.5,0,0,-1.4
264,Shandon Anderson,NYK,28,82,30,52,19.5,5,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,0.7,2.3,3,0.9,1.2,0.6,0.2,1.6,11.2,0,0,-1.7
265,Ratko Varda,DET,23,1,0,1,5.7,5,2,3,66.7,0,0,0,1,1,100,0,1,1,0,1,0,0,3,5.2,0,0,-1
266,Scott Williams,DEN,34,41,11,30,17.9,4.9,2.1,5.3,39.6,0,0,0,0.7,1,73.2,2,3.1,5.1,0.3,0.9,0.4,0.8,2.4,14.3,2,0,-4.1
267,Ryan Bowen,DEN,26,75,26,49,22.5,4.9,2,4.1,47.9,0,0.2,8.3,0.9,1.2,75,1.8,2.2,4,0.7,0.5,1,0.5,2.3,14.8,2,0,0.7
268,DeShawn Stevenson,UTA,21,67,36,31,16.9,4.9,2.1,5.5,38.5,0,0.4,8,0.6,0.8,69.8,0.7,1.3,2,1.7,1,0.4,0.4,1.2,11.2,0,0,-1.8
269,Hanno Mottola,ATL,25,82,33,49,16.7,4.8,2.1,4.7,44,0,0.2,7.7,0.7,0.9,75,1,2.3,3.3,0.6,0.9,0.2,0.2,2.1,10.2,1,0,-2
270,Adonal Foyle,GSW,27,79,19,60,18.8,4.8,2.2,4.9,44.4,0,0,0,0.5,1.2,39.8,1.9,3,4.9,0.5,1,0.5,2.1,2.3,18.2,3,0,-2.6
271,Marc Jackson,MIN,27,39,15,24,12.8,4.8,1.5,4.2,36.6,0,0,0,1.7,2.1,82.5,1.2,2.1,3.3,0.4,0.8,0.3,0.2,1.8,9.8,0,0,-0.7
272,Trajan Langdon,CLE,26,44,12,32,10.8,4.8,1.6,4,39.8,0.6,1.7,36.5,1,1,91.3,0.3,1,1.3,1.4,0.9,0.3,0.1,1.1,8.6,0,0,0.1
273,Slava Medvedenko,LAL,23,70,50,20,10.4,4.7,2.1,4.3,47.7,0,0.1,0,0.6,0.9,68.3,1.2,1,2.3,0.6,0.6,0.4,0.2,1.7,9.5,0,0,1.2
274,Lawrence Funderburke,SAC,31,56,42,14,12.9,4.7,2.1,4.4,46.9,0,0.1,0,0.6,1,60.7,1.4,2.2,3.5,0.6,0.6,0.2,0.3,1.2,10.8,1,0,1.1
275,Stacey Augmon,CHH,33,77,42,35,17.1,4.7,1.8,4.3,42.9,0,0,0,1,1.3,76.2,0.8,2.2,2.9,1.3,0.7,0.7,0.2,1.5,12.1,0,0,1.4
276,Michael Doleac,CLE,25,42,14,28,16.9,4.6,1.9,4.5,41.7,0,0,0,0.9,1.1,82.6,1.1,2.9,4,0.6,0.9,0.4,0.3,2.3,11.3,3,0,-3
277,Dan Majerle,PHX,36,65,28,37,18.2,4.6,1.5,4.4,34.3,1.2,3.6,33.6,0.4,0.6,59,0.4,2.3,2.7,1.4,0.5,0.7,0.2,1.6,12.3,0,0,1
278,Vitaly Potapenko,BOS,27,79,47,32,17,4.6,1.7,3.8,45.5,0,0,0,1.1,1.5,74.2,2.1,2.3,4.4,0.4,0.8,0.5,0.2,2.2,11.7,5,0,-0.6
279,Danny Ferry,SAS,35,50,40,10,16,4.6,1.5,3.5,42.9,0.9,2,43.4,0.7,0.7,94.4,0.3,1.5,1.8,1,0.4,0.3,0.2,1.4,9.2,0,0,2.7
280,Sean Marks,MIA,26,21,7,14,15.2,4.6,1.8,4.2,43.2,0,0,0,1,1.6,58.8,0.9,2.7,3.6,0.4,0.9,0.2,0.5,1.9,10.7,1,0,-2.3
281,Jason Collins,NJN,23,77,47,30,18.2,4.5,1.5,3.6,42.1,0,0,50,1.5,2.1,70.1,1.7,2.2,3.9,1.1,0.9,0.4,0.6,2.2,12.8,3,0,1.3
282,Bo Outlaw,PHX,31,83,37,46,23.2,4.5,2,3.6,55.5,0,0,50,0.5,1.2,42.2,1.8,2.6,4.4,1.5,1.2,0.8,1.1,2.5,16.8,0,0,0.7
283,Kwame Brown,WAS,20,57,26,31,14.3,4.5,1.6,4.3,38.7,0,0,0,1.2,1.7,70.7,1.1,2.4,3.5,0.8,0.8,0.3,0.5,1.8,11.3,2,0,-1.5
284,Art Long,SEA,29,63,37,26,15.7,4.5,1.9,3.9,49.2,0,0,0,0.7,1.3,52.9,1.7,2.3,4,0.7,1,0.3,0.4,2.9,11.7,3,0,-0.4
285,Mark Strickland,ATL,31,46,16,30,14.3,4.5,2,4.4,44.6,0,0.1,25,0.5,1,56.8,0.9,2,2.8,0.4,0.6,0.4,0.3,1,10.3,2,0,-1.9
286,Shammond Williams,SEA,27,50,26,24,12.1,4.4,1.6,3.9,42,0.6,1.5,37.3,0.6,0.8,79.5,0.3,0.9,1.3,1.7,0.7,0.4,0,0.7,9.1,0,0,0
287,John Starks,UTA,36,66,34,32,14.1,4.4,1.7,4.7,36.8,0.4,1.4,30.5,0.5,0.6,80.5,0.2,0.8,1,1.1,0.8,0.5,0,1.9,7.9,0,0,-0.5
288,Howard Eisley,NYK,29,39,17,22,15.6,4.4,1.5,4.5,33.7,0.4,1.5,24.1,1,1.3,79.6,0.2,1,1.3,2.6,1.4,0.6,0.1,1.4,10.5,0,0,-0.1
289,Fred Hoiberg,CHI,29,79,20,59,17.8,4.4,1.5,3.7,41.6,0.3,1.2,26.1,1,1.2,84,0.2,2.4,2.7,1.7,0.4,0.8,0.1,1.1,12.2,0,0,-2
290,Malik Allen,MIA,24,12,4,8,13.4,4.3,1.8,4.3,43.1,0,0.1,0,0.7,0.8,80,1.3,1.9,3.2,0.4,0.2,0.3,0.7,1.3,11.3,1,0,-0.9
290,Jaren Jackson,ORL,34,9,4,5,16,4.3,1.7,4.1,40.5,0.8,2.2,35,0.2,0.4,50,0.1,1.8,1.9,0.9,0.9,0.6,0,1.4,8.7,0,0,-5.6
292,Darvin Ham,MIL,28,70,32,38,17.2,4.3,1.7,3,56.9,0,0.1,14.3,0.9,1.8,50.4,1.3,1.6,2.9,1,1.2,0.4,0.5,2.5,10.8,0,0,-0.2
293,Etan Thomas,WAS,24,47,20,27,13.2,4.3,1.7,3.2,53.6,0,0,0,0.9,1.6,55.4,1.2,2.7,3.9,0.1,0.6,0.4,0.7,1.6,11.9,2,0,0.4
294,Jason Caffey,MIL,29,23,15,8,12.4,4.3,1.6,3.1,50,0,0,0,1.2,1.9,62.8,1,1.1,2.2,0.5,0.8,0.2,0.2,1.7,8,0,0,-0.5
294,Anthony Carter,MIA,27,46,19,27,22.8,4.3,1.9,5.7,34.2,0,0.4,5.3,0.4,0.8,52.8,0.4,2.1,2.5,4.7,1.6,1.1,0.1,1.8,16.2,2,0,-4.1
296,Vladimir Stepania,MIA,26,67,31,36,13.2,4.3,1.7,3.7,47,0,0,50,0.7,1.6,48.1,1.5,2.5,4,0.2,0.8,0.4,0.7,1.5,11.7,2,0,-1.2
297,Jason Collier,HOU,24,25,6,19,14.5,4.2,1.6,3.8,43.2,0,0,0,1,1.3,75,1.2,2,3.3,0.4,0.5,0.2,0.2,1.6,9.4,0,0,-4
298,Johnny Newman,DAL,38,47,33,14,15.4,4.2,1.4,3.1,45.3,0.5,1.2,38.6,0.9,1.2,72.4,0.2,0.9,1,0.3,0.4,0.6,0.1,1.9,7.6,0,0,-0.1
299,Bryant Stith,CLE,31,50,15,35,13.3,4.2,1.4,3.8,37.2,0.5,1.4,35.3,0.9,1,84.6,0.4,1.3,1.7,0.8,0.6,0.6,0.1,0.8,9,0,0,-2.3
300,Keyon Dooling,LAC,22,14,6,8,11.2,4.1,1.6,4.1,38.6,0.3,1,28.6,0.7,0.9,83.3,0,0.2,0.2,0.9,0.7,0.3,0.2,1.4,6.5,0,0,2.3
301,Steve Kerr,POR,36,65,32,33,11.9,4.1,1.6,3.3,47,0.4,1,39.4,0.6,0.6,97.5,0.1,0.8,0.9,1,0.4,0.2,0,0.8,7,0,0,1
302,Chris Childs,TOR,34,69,34,35,22.9,4.1,1.4,4.3,32.8,0.5,1.7,27.5,0.8,1,81.7,0.3,2,2.2,5.1,1.8,0.8,0.1,2.6,15.3,0,0,-0.4
303,Earl Boykins,LAC,26,68,32,36,11.2,4.1,1.6,4,40,0.2,0.6,31,0.7,0.9,77,0.4,0.4,0.8,2.1,0.6,0.3,0,0.6,8.6,0,0,0.2
304,Mitch Richmond,LAL,37,64,47,17,11.1,4.1,1.6,3.9,40.5,0.3,1,29,0.7,0.7,95.5,0.2,1.3,1.5,0.9,0.6,0.3,0.1,1,7.7,0,0,2
305,Shawn Bradley,DAL,30,53,34,19,14.3,4.1,1.5,3.1,47.9,0,0,0,1.1,1.2,92.2,1,2.3,3.3,0.4,0.5,0.5,1.2,2.4,13.3,0,0,0.9
306,Lavor Postell,NYK,24,23,5,18,7.7,4,1.2,3.7,33.3,0.3,1.1,23.1,1.3,1.8,75.6,0.1,0.6,0.7,0.2,0.5,0.3,0,0.3,5.5,0,0,0.9
307,Danny Manning,DAL,36,41,28,13,13.5,4,1.7,3.6,47.7,0,0.2,14.3,0.5,0.8,66.7,0.6,2,2.6,0.7,0.6,0.5,0.5,2,10.7,0,0,-0.9
308,Michael Curry,DET,33,82,50,32,23.2,4,1.5,3.4,45.3,0.1,0.3,26.9,0.9,1.1,79.1,0.2,1.9,2,1.5,0.7,0.6,0.1,2.5,10.1,0,0,-0.6
309,Nick Anderson,MEM,34,15,3,12,14.7,4,1.4,5.1,27.6,0.9,3.2,27.1,0.3,0.6,55.6,0.1,2.1,2.2,0.9,0.9,0.4,0.4,1.1,9.5,0,0,-4.1
309,Quincy Lewis,UTA,25,36,16,20,13.5,4,1.8,4,44.8,0.1,0.5,16.7,0.4,0.6,65,0.3,0.9,1.2,1,0.9,0.6,0.3,2.5,8.7,0,0,-0.7
309,Mamadou N'diaye,TOR,27,5,1,4,9.4,4,1.2,2,60,0,0,0,1.6,2,80,1.2,1,2.2,0,0.2,0,0.4,1.2,7.6,0,0,-1
312,Shawnelle Scott,DEN,30,21,7,14,11.9,3.9,1.8,3.6,49.3,0,0,0,0.4,1,40,2.5,2.4,4.9,0.4,0.7,0.1,0.3,2.3,10.9,0,0,-1.3
313,Robert Pack,MIN,33,16,10,6,15.9,3.9,1.6,4.3,36.8,0.1,0.3,25,0.7,0.9,73.3,0.4,1,1.4,3.1,1.3,0.8,0,2,11.4,0,0,-1.4
314,Stephen Jackson,SAS,24,23,14,9,9.8,3.9,1.5,4,37.4,0.4,1.6,25,0.5,0.7,70.6,0.1,1,1.1,0.5,1,0.7,0.1,1.3,7.3,0,0,-0.8
315,Antonis Fotsis,MEM,21,28,6,22,11.3,3.9,1.5,3.7,40.4,0.3,0.8,30.4,0.6,0.7,85,0.9,1.3,2.2,0.4,0.8,0.3,0.4,0.8,8.4,0,0,-1.1
316,George Lynch,CHH,31,45,27,18,19.8,3.8,1.6,4.4,36.9,0,0.1,16.7,0.6,0.9,62.5,1.6,2.6,4.1,1.2,0.9,0.9,0.3,1.7,13.3,0,0,-0.3
317,Charles Oakley,CHI,38,57,11,46,24.3,3.8,1.7,4.6,36.9,0,0.1,16.7,0.4,0.5,75,1.3,4.8,6,2,1.5,0.9,0.2,3.1,15.6,1,0,-5.8
318,Walter McCarty,BOS,28,56,33,23,12.8,3.8,1.4,3.2,44.4,0.7,1.8,39.4,0.2,0.3,68.4,0.6,1.7,2.3,0.7,0.4,0.3,0.1,1.5,8.6,1,0,-0.7
319,Joe Crispin,PHX,22,21,11,10,7.4,3.8,1.2,3.2,38.2,0.7,1.9,38.5,0.6,0.6,92.3,0.1,0.4,0.5,1.2,0.5,0.2,0,0.5,6.5,0,0,-0.5
320,Terence Morris,HOU,23,68,23,45,16.4,3.8,1.6,4.3,38.4,0.2,1.1,19.2,0.3,0.4,64.3,1.1,2,3.1,0.9,0.7,0.3,0.4,1.1,10.3,2,0,-3.1
321,Robert Traylor,CHH,25,61,30,31,11.1,3.7,1.4,3.3,42.6,0,0,100,0.9,1.4,63.1,1.1,2,3.1,0.6,0.7,0.4,0.6,2.1,10.6,1,0,-0.8
322,Bobby Simmons,WAS,22,30,12,18,11.3,3.7,1.4,3.2,45.3,0.1,0.5,28.6,0.7,1,73.3,0.8,0.9,1.7,0.6,0.5,0.4,0.2,1,8,0,0,-0.3
323,Dalibor Bagaric,CHI,21,50,13,37,12.7,3.7,1.4,3.6,40.4,0,0,0,0.8,1.4,58.6,1.1,2.1,3.2,0.5,0.9,0.3,0.5,2.2,9.8,0,0,-2.8
324,Ike Austin,MEM,32,21,5,16,14.6,3.6,1.7,4.4,39.1,0,0.1,0,0.2,0.2,100,0.5,2.9,3.4,0.6,0.5,0.4,0.2,1.7,10.1,1,0,-4.4
325,Earl Watson,SEA,23,64,34,30,15.1,3.6,1.5,3.3,45.3,0.3,0.7,36.4,0.4,0.6,63.9,0.5,0.8,1.3,2,0.8,0.9,0.1,1.5,10.3,0,0,0.6
326,Corie Blount,PHI,33,72,39,33,19.9,3.6,1.6,3.5,45.8,0,0,0,0.4,0.6,64.4,2.1,3,5.1,0.6,0.7,0.7,0.4,2.4,13.1,2,0,-1.7
327,Steven Hunter,ORL,20,53,27,26,9.7,3.6,1.3,2.8,45.6,0,0,0,1,1.8,58.5,0.8,1.1,1.8,0.1,0.3,0.1,0.8,1.5,8.3,0,0,-1.9
328,Rafer Alston,MIL,25,50,27,23,11.9,3.5,1.3,3.8,34.6,0.5,1.4,38,0.4,0.6,62.1,0.2,1.2,1.4,2.9,0.8,0.6,0,0.8,10.8,1,0,-1
329,Rodney White,DET,22,16,9,7,8,3.5,1.3,3.8,35,0.1,0.6,22.2,0.8,0.9,85.7,0.1,1,1.1,0.8,0.9,0.6,0.1,0.4,7.2,0,0,1.3
330,Brian Skinner,CLE,26,65,21,44,17,3.4,1.4,2.5,54.3,0,0,0,0.7,1.2,60.8,1.4,2.9,4.3,0.3,0.6,0.4,0.9,2,12.3,2,0,-0.6
331,Bryce Drew,CHH,27,61,29,32,12.7,3.4,1.3,3,42.9,0.5,1.2,42.5,0.4,0.5,79.3,0.2,1,1.2,1.7,0.5,0.5,0,0.8,8.5,0,0,0.5
332,Raja Bell,PHI,25,74,37,37,12.1,3.4,1.4,3.2,42.9,0.2,0.6,27.3,0.5,0.6,75,0.4,1.1,1.5,1,0.6,0.3,0.1,1.5,7,0,0,-1.6
333,Mookie Blaylock,GSW,35,35,12,23,17.1,3.4,1.4,4.2,34.2,0.4,1.2,35.7,0.1,0.2,50,0.2,1.3,1.5,3.3,1.1,0.7,0.1,0.6,11.4,0,0,-2.3
334,Matt Bullard,CHH,35,31,12,19,11.3,3.4,1.3,3.7,33.9,0.5,1.8,28.1,0.4,0.4,91.7,0.3,1.2,1.5,0.5,0.4,0.1,0.1,0.9,6,0,0,-1
335,Tremaine Fowlkes,LAC,26,22,11,11,15.5,3.4,1.1,2.9,39.1,0,0,0,1.1,1.4,77.4,1.5,1.5,2.9,0.8,0.6,0.5,0,1.8,9.1,0,0,-2.4
336,Milt Palacio,PHX,24,69,34,35,11.5,3.3,1.2,3.1,38.3,0.2,0.6,31.7,0.8,1.1,73,0.2,0.9,1.1,1.2,0.6,0.4,0.1,0.9,7.3,0,0,-1.5
337,Sam Mack,MIA,32,12,2,10,13.4,3.3,1.2,4.1,28.6,0.6,2.3,25,0.4,0.6,71.4,0.2,1,1.2,0.3,0.6,0.4,0.1,1.4,6.2,0,0,0.9
337,Ira Bowman,PHI,29,3,0,3,9.7,3.3,1.7,2.3,71.4,0,0.3,0,0,0,0,0,0.3,0.3,0.3,0,0.7,0,1,6.2,0,0,-1.3
339,Greg Ostertag,UTA,29,74,39,35,15,3.3,1.2,2.7,45.3,0,0,0,0.9,1.8,48.5,1.7,2.5,4.2,0.7,0.7,0.2,1.5,2.1,13.7,2,0,0.8
340,Vonteego Cummings,PHI,26,58,31,27,8.5,3.3,1.3,3.2,41.7,0.2,0.8,26.1,0.4,0.6,75,0.2,0.7,0.9,1,0.6,0.3,0.1,0.9,6.5,0,0,-1.8
341,Sam Mitchell,MIN,38,74,47,27,9.8,3.3,1.3,3.1,43.2,0.1,0.5,28.6,0.5,0.7,77.6,0.2,0.9,1.1,0.6,0.4,0.2,0.1,1.1,5.8,0,0,0.5
342,Don Reid,ORL,28,68,37,31,10.5,3.3,1.3,2.8,47.4,0,0,0,0.6,1,64.7,1,1.6,2.6,0.4,0.8,0.3,0.6,2.6,9,0,0,-0.7
343,John Amaechi,UTA,31,54,28,26,10.9,3.2,1,3.1,32.5,0,0,0,1.2,1.9,63.8,1,1.1,2,0.5,1,0.1,0.2,1.2,6.4,0,0,-2.4
344,Gerald Wallace,SAC,19,54,43,11,8,3.2,1.4,3.2,42.9,0,0.1,0,0.4,0.9,50,0.9,0.7,1.6,0.5,0.4,0.4,0.1,0.9,6.9,0,0,0.2
345,Jabari Smith,PHI,25,23,17,6,7.9,3.2,1.1,2.7,41.3,0,0.1,0,0.9,1.4,65.6,0.3,0.9,1.2,0.5,0.2,0.3,0.3,1.3,6.7,0,0,0.9
346,Bimbo Coles,CLE,34,47,15,32,14.8,3.2,1.2,3.1,38.4,0.1,0.4,20,0.7,0.8,89.2,0.3,0.9,1.2,2.3,0.7,0.3,0.1,1.3,8.4,0,0,-4
347,Derrick Dial,TOR,26,32,21,11,9.3,3.2,1.3,3.8,34.2,0,0.3,9.1,0.6,0.8,75,0.4,1.3,1.8,1.1,0.5,0.3,0.1,0.4,7.7,0,0,0.8
348,Randy Livingston,SEA,27,13,7,6,13.6,3.2,1.2,4.2,27.8,0.1,0.6,12.5,0.8,0.8,90.9,0.7,1.2,1.9,2,0.2,0.7,0.2,0.8,10.8,0,0,3.8
349,Dan Langhi,HOU,24,34,10,24,12.7,3.1,1.4,3.7,39.2,0,0.1,25,0.2,0.3,72.7,0.6,1.3,2,0.4,0.3,0.2,0.1,0.7,7,0,0,-4.5
350,Cal Bowdler,ATL,25,52,17,35,11.2,3.1,1.2,3.3,35.1,0,0.1,20,0.8,0.9,83,0.7,1.4,2.1,0.2,0.2,0.3,0.3,1.2,7.7,0,0,0
351,Alton Ford,PHX,21,53,27,26,8.5,3.1,1.2,2.2,51.7,0,0,0,0.8,1.1,73.7,0.6,1.4,2,0.1,0.6,0.1,0.1,1.9,5.8,0,0,-1.6
352,Tierre Brown,HOU,23,40,6,34,10,3.1,1.2,2.9,42.6,0.1,0.3,33.3,0.5,0.7,75,0.3,0.8,1.1,1.8,1,0.5,0.1,0.7,7.6,0,0,-3.5
353,Erick Barkley,POR,24,19,10,9,11.9,3.1,1.3,3.6,35.3,0.1,0.4,14.3,0.5,0.5,90,0.3,0.7,0.9,1.8,0.6,0.9,0.1,1.5,9.1,0,0,-0.1
354,Carlos Arroyo,DEN,22,37,17,20,10,3,1.3,3,44.1,0,0.1,0,0.4,0.5,72.2,0.3,0.8,1.1,1.9,0.6,0.3,0,0.8,7.5,0,0,-0.9
354,Sean Rooks,LAC,32,61,28,33,12,3,1.3,3.2,41.8,0,0,0,0.3,0.5,72.4,0.5,1.5,2,0.4,0.3,0.2,0.3,1.9,7.3,0,0,0
354,Chris Andersen,DEN,23,24,9,15,10.9,3,1,3.1,33.8,0,0.2,0,0.9,1.2,78.6,1.6,1.6,3.2,0.3,0.5,0.3,1.2,1.5,11.1,0,0,1.2
354,Cedric Henderson,GSW,27,12,4,8,5.8,3,1.3,2.6,48.4,0.2,0.3,50,0.3,0.6,57.1,0.1,0.2,0.3,0.3,0.7,0.5,0.2,0.3,5.1,0,0,1.8
358,Brian Shaw,LAL,36,58,40,18,10.8,2.9,1.1,3,35.3,0.5,1.5,33,0.3,0.4,69.2,0.3,1.6,1.9,1.5,0.6,0.4,0.1,0.7,8.4,0,0,1.7
359,Derrick McKey,PHI,35,41,24,17,19.1,2.9,1.3,3,42.6,0.1,0.3,41.7,0.2,0.3,71.4,1.2,1.9,3.1,1.1,0.5,1,0.1,2.2,11,0,0,-0.4
360,Victor Alexander,DET,32,14,7,7,6.8,2.9,1.3,3.6,35.3,0,0.1,0,0.3,0.6,50,0.5,1.6,2.1,0.4,0.4,0,0.1,0.4,5.8,0,0,0.5
361,Mark Madsen,LAL,26,59,42,17,11,2.8,1.1,2.5,45.2,0,0,0,0.6,0.9,64.8,1.5,1.2,2.7,0.7,0.4,0.3,0.2,1.8,8.3,0,0,1.2
362,Mike James,MIA,27,15,9,6,7.8,2.8,1,2.9,34.9,0.5,1.4,38.1,0.3,0.5,57.1,0.1,0.8,0.9,1.3,0.9,0.4,0.1,1.1,6.4,0,0,-2.6
363,Zach Randolph,POR,20,41,22,19,5.8,2.8,1.2,2.6,44.9,0,0,0,0.4,0.7,66.7,0.7,0.9,1.7,0.3,0.4,0.2,0.1,0.7,5.7,0,0,-0.5
364,Anthony Johnson,NJN,27,34,22,12,10.8,2.8,1.1,2.6,41.1,0.1,0.4,33.3,0.5,0.7,64,0.3,0.6,0.9,1.4,0.6,0.9,0,0.9,8.1,0,0,0.7
365,Norman Richardson,CHI,24,11,4,7,6.2,2.7,0.9,2.4,38.5,0.4,0.7,50,0.5,0.8,66.7,0.3,0.5,0.7,0.2,0.3,0,0,0.5,3.6,0,0,-2.4
366,Carlos Rogers,IND,31,22,9,13,7.7,2.7,1.1,2,55.8,0,0.3,16.7,0.5,0.9,52.6,0.6,1.1,1.7,0.1,0.2,0.2,0.3,0.8,6.2,0,0,-1.3
367,Joel Przybilla,MIL,22,71,33,38,15.9,2.7,1.1,2,53.5,0,0,0,0.5,1.3,42.2,1.1,2.9,4,0.3,0.6,0.3,1.7,2.8,13.1,1,0,-0.8
368,Daniel Santiago,PHX,26,3,0,3,8.1,2.7,1.3,2.7,50,0,0,0,0,0,0,0,2.3,2.3,0.7,0.7,0,0.3,1.3,6.8,0,0,-2
369,Andrew DeClercq,ORL,29,61,31,30,10.4,2.7,1.1,2.4,45,0,0,0,0.5,0.8,56,1.2,1.5,2.7,0.4,0.6,0.4,0.4,2.1,8.1,0,0,-0.2
370,Mitchell Butler,POR,31,11,6,5,8.2,2.6,0.9,2.1,43.5,0.1,0.3,33.3,0.7,1.1,66.7,0.5,0.7,1.3,0.5,0.5,0,0.1,0.9,4.7,0,0,-2.5
371,Mikki Moore,DET,26,30,15,15,7.1,2.6,1,2,47.5,0,0.1,50,0.7,0.9,76.9,0.7,1,1.7,0.4,0.5,0.2,0.3,1.2,6.4,0,0,0.3
372,Reggie Slater,ATL,31,8,2,6,5.9,2.6,0.9,1.9,46.7,0,0,0,0.9,1.3,70,0.6,0.5,1.1,0.1,0.1,0.1,0.1,0.4,4.8,0,0,-0.6
373,Jason Hart,SAS,24,10,10,0,9.3,2.6,1,1.9,52.6,0,0.2,0,0.6,0.6,100,0.4,0.9,1.3,1.2,0.8,0.7,0.1,1.6,7.6,0,0,0.2
374,Ervin Johnson,MIL,34,81,41,40,20.5,2.6,1.1,2.4,46.1,0,0,0,0.4,0.8,45.5,1.8,4,5.8,0.3,0.6,0.5,1,2.7,13.7,0,0,-0.4
375,William Avery,MIN,22,28,17,11,9.3,2.5,0.9,3.2,28.9,0.2,1.3,17.1,0.5,0.7,68.4,0.1,0.7,0.9,1.3,0.7,0.3,0,0.6,5.6,0,0,-0.7
376,Felipe Lopez,MIN,27,67,42,25,8.6,2.5,0.9,2.3,37.8,0.2,0.5,42.4,0.6,0.8,67.3,0.4,0.8,1.2,0.6,0.5,0.3,0,1.1,5.1,0,0,-0.8
377,Jermaine Jackson,TOR,26,24,12,12,11.6,2.4,0.8,1.8,47.6,0,0.1,50,0.7,1,66.7,0.1,1,1.1,2.4,0.6,0.4,0,1,8,1,0,-1.3
378,Eric Montross,TOR,30,49,26,23,13.4,2.4,1.1,2.7,40.2,0,0,0,0.2,0.6,32.3,0.7,2.1,2.9,0.3,0.5,0.2,0.5,1.9,7.9,1,0,-2.2
379,Tang Hamilton,MIA,24,9,1,8,10.9,2.2,1.1,2.1,52.6,0,0.1,0,0,0.1,0,0.7,1.3,2,0.6,0.2,0.4,0,1.1,6.6,0,0,-0.3
380,Leon Smith,ATL,21,14,5,9,7.2,2.2,0.7,1.9,38.5,0,0,0,0.8,1.2,64.7,0.7,1.5,2.2,0.2,0.2,0.4,0.1,0.9,6.3,0,0,0.5
381,Mateen Cleaves,SAC,24,32,25,7,4.8,2.2,0.9,2.1,44.1,0.1,0.3,25,0.3,0.3,88.9,0,0.2,0.3,0.8,0.8,0.2,0,0.3,3.5,0,0,-1.3
382,Kedrick Brown,BOS,21,29,17,12,8.5,2.2,0.8,2.4,32.9,0.2,0.9,18.5,0.4,0.7,60,0.4,1.3,1.7,0.5,0.2,0.6,0.2,0.6,7.4,0,0,-0.2
383,Doug Overton,LAC,32,18,9,9,7.3,2.2,0.8,2.4,31.8,0.4,1.5,25.9,0.2,0.4,57.1,0.1,0.6,0.7,0.7,0.7,0.2,0.1,0.6,4.1,0,0,-0.2
384,Harold Jamison,LAC,25,25,11,14,7.1,2.2,0.9,1.7,51.2,0,0,0,0.4,0.6,66.7,1,0.6,1.6,0.2,0.2,0.2,0,0.9,4.9,1,0,-0.2
385,Brian Scalabrine,NJN,24,28,19,9,10.4,2.1,0.8,2.4,34.3,0.1,0.4,30,0.4,0.5,73.3,0.4,1.4,1.8,0.8,0.9,0.3,0.1,1.4,5.8,0,0,0.6
386,Mark Blount,BOS,26,44,27,17,9.4,2.1,0.7,1.7,42.1,0,0,0,0.7,0.8,81.1,0.6,1.3,1.9,0.2,0.5,0.4,0.4,1.3,6.7,0,0,-0.8
387,Brian Cardinal,DET,25,8,3,5,5.3,2.1,0.8,1.6,46.2,0.4,0.9,42.9,0.3,0.3,100,0.3,0.5,0.8,0.3,0,0.1,0,0.6,3.8,0,0,1.9
388,Rick Brunson,POR,30,59,34,25,8.8,2.1,0.8,1.9,40.2,0.1,0.2,54.5,0.5,0.7,70.7,0.4,0.8,1.2,1.9,0.8,0.4,0,0.9,7,0,0,-0.5
389,Maurice Evans,MIN,23,10,5,5,4.3,2.1,0.9,1.9,47.4,0,0.3,0,0.3,0.4,75,0.3,0.1,0.4,0.4,0.2,0,0,0.9,3,0,0,-0.2
389,Dean Oliver,GSW,23,20,4,16,6.9,2.1,0.9,2.3,37,0.1,0.7,15.4,0.3,0.5,66.7,0,0.4,0.4,1.1,0.6,0.2,0,0.8,4.1,0,0,-1.8
391,Travis Knight,NYK,27,49,19,30,8.8,2,0.8,2.3,36.3,0,0,0,0.3,0.4,76.2,1,1.1,2.1,0.2,0.6,0.2,0.2,1.9,5.5,0,0,-1.9
391,Evan Eschmeyer,DAL,27,31,22,9,9.6,2,0.7,1.6,42,0,0,0,0.6,1.1,60.6,1.1,2,3.2,0.3,0.5,0.3,0.3,1.9,7.6,0,0,0.7
391,Michael Stewart,TOR,27,11,2,9,8.3,2,0.7,2.1,34.8,0,0,0,0.5,1,54.5,1.1,1.2,2.3,0.3,0.4,0.4,0.3,2,6.7,0,0,0.3
394,Primoz Brezec,IND,22,22,10,12,7.3,2,0.6,1.3,48.3,0,0,0,0.7,1.1,60,0.7,0.5,1.3,0.3,0.3,0,0.3,1.3,4.6,0,0,-0.8
395,Mark Pope,MIL,29,45,25,20,9.5,1.9,0.8,2,39.6,0.1,0.6,16,0.2,0.5,52.4,0.4,1.2,1.6,0.4,0.3,0.2,0.2,1,5.6,0,0,-1.2
