,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
3811,24.0,81,49,32,23.9,6.8,2.4,5.0,47.6,0.0,0.1,0.0,2.0,3.3,61.6,2.4,4.4,6.7,0.9,0.8,0.9,0.6,3.3,20.1,7,0,3.1
3812,27.0,69,43,26,21.4,6.7,2.6,6.3,40.4,0.3,1.2,28.9,1.3,1.7,72.5,0.4,1.3,1.6,2.7,1.3,0.7,0.2,1.4,14.2,1,0,0.6
3813,28.0,76,28,48,29.2,6.7,2.9,5.8,49.0,0.1,0.3,24.0,0.9,1.2,78.3,1.1,2.1,3.2,2.7,1.1,0.3,0.3,1.9,15.4,1,0,-2.4
3814,27.0,77,39,38,22.6,6.6,2.6,4.6,55.8,0.0,0.0,0.0,1.5,2.7,54.8,2.5,3.7,6.2,0.6,1.2,0.4,1.1,2.7,18.6,7,0,0.8
3815,30.0,75,40,35,22.1,6.6,2.7,4.7,57.6,0.0,0.2,8.3,1.2,1.6,71.5,1.7,2.4,4.1,0.9,0.7,1.0,0.3,2.8,16.1,2,0,0.1
3816,23.0,67,24,43,17.4,6.6,2.7,5.9,46.4,0.4,1.1,34.7,0.8,1.3,60.9,0.6,1.3,1.9,0.4,0.6,0.6,0.3,1.8,11.6,0,0,-1.9
3817,26.0,55,31,24,17.9,6.6,2.4,5.7,42.4,0.7,2.1,33.9,1.0,1.3,72.6,1.0,2.3,3.3,1.2,1.3,0.5,0.3,2.3,13.4,1,0,-2.0
3818,30.0,60,37,23,19.5,6.6,2.3,5.9,38.6,1.5,3.9,38.5,0.5,0.7,68.2,0.2,1.0,1.1,1.6,0.6,0.3,0.0,0.9,10.5,0,0,1.6
3819,28.0,63,25,38,20.9,6.5,2.2,5.7,38.5,0.6,2.0,30.5,1.5,1.8,83.3,0.4,1.5,1.8,1.7,1.1,0.8,0.3,1.9,13.3,0,0,-3.5
3820,29.0,81,31,50,21.0,6.5,2.5,4.9,50.4,0.0,0.0,0.0,1.6,3.0,54.1,1.9,4.2,6.1,0.4,1.6,0.3,0.8,2.8,16.0,6,0,-3.1
3821,27.0,82,43,39,27.1,6.4,2.5,6.2,41.1,0.8,2.5,32.2,0.5,0.8,67.2,0.3,1.8,2.1,5.0,1.6,0.7,0.1,1.5,17.3,3,0,-0.6
3822,25.0,70,32,38,22.9,6.4,2.7,4.7,57.7,0.0,0.0,0.0,1.1,2.2,49.0,1.6,3.2,4.8,0.4,0.9,0.2,1.1,2.0,15.6,2,0,-4.0
3823,21.0,78,21,57,23.5,6.4,2.4,5.8,41.8,0.1,0.4,20.7,1.5,2.4,64.7,0.9,2.8,3.7,3.8,1.8,1.6,0.1,2.3,20.1,3,0,0.5
3824,32.0,77,45,32,35.0,6.4,2.5,5.5,45.3,0.0,0.1,20.0,1.4,3.5,40.8,3.9,6.7,10.7,2.4,1.3,1.4,2.0,2.0,31.9,12,0,2.2
3825,26.0,76,58,18,18.1,6.4,2.1,5.8,36.8,1.2,3.1,37.8,0.9,1.1,87.7,0.4,1.9,2.3,0.6,0.4,0.4,0.6,1.5,12.4,0,0,2.2
3826,25.0,79,47,32,16.7,6.4,2.4,4.9,49.5,0.1,0.4,29.0,1.4,1.7,84.0,0.7,2.4,3.1,0.6,0.6,0.4,0.1,2.0,11.6,1,0,0.9
3827,29.0,60,49,11,21.4,6.4,2.4,6.2,39.5,0.9,2.5,35.3,0.6,0.8,75.0,1.0,2.6,3.6,0.6,0.9,0.8,0.4,2.4,14.0,0,0,1.3
3828,36.0,82,58,24,30.0,6.2,2.3,5.7,40.5,1.1,2.8,38.4,0.5,0.9,58.9,0.3,2.4,2.7,1.4,0.8,0.8,0.3,2.1,14.0,0,0,7.2
3829,23.0,59,22,37,12.9,6.2,2.2,4.5,47.7,0.0,0.0,0.0,1.9,2.4,80.0,1.3,2.2,3.4,0.4,1.1,0.1,0.4,2.1,11.6,1,0,-0.6
3830,21.0,81,31,50,18.6,6.2,2.8,5.4,51.6,0.0,0.0,0.0,0.6,1.0,64.9,1.1,3.0,4.1,0.6,1.0,0.5,0.6,2.9,14.2,3,0,-2.8
3831,31.0,80,46,34,21.0,6.2,2.9,5.3,54.6,0.0,0.0,0.0,0.4,0.6,68.0,1.4,3.1,4.5,0.9,0.7,0.5,1.1,2.4,16.8,0,0,1.3
3832,22.0,78,21,57,20.2,6.1,2.3,6.1,37.1,0.5,1.6,28.9,1.2,1.4,81.8,0.2,1.2,1.4,2.8,1.3,0.6,0.1,2.1,12.8,0,0,-0.6
3833,37.0,72,42,30,20.2,6.1,2.4,5.8,40.7,0.0,0.0,0.0,1.3,1.7,78.7,1.8,3.0,4.8,0.7,1.2,0.3,0.7,2.6,14.8,3,0,2.7
3834,25.0,79,33,46,17.8,6.0,2.1,4.8,42.9,0.7,1.9,35.6,1.2,1.4,83.3,0.7,1.9,2.6,1.1,0.9,0.6,0.5,2.4,13.2,0,0,-0.4
3835,23.0,42,19,23,14.8,6.0,1.9,4.6,41.0,0.9,2.3,38.8,1.3,1.4,90.0,0.2,1.0,1.2,0.9,0.5,0.3,0.0,1.2,9.1,0,0,0.0
3836,21.0,66,32,34,19.6,6.0,2.5,5.5,44.5,0.1,0.5,14.7,1.0,1.3,74.4,0.6,3.5,4.1,1.4,1.0,0.6,0.7,1.7,16.0,4,0,-2.4
3837,31.0,34,14,20,16.3,5.9,2.2,5.7,37.9,0.8,2.4,35.0,0.8,0.9,81.3,0.2,1.2,1.4,2.1,1.2,0.4,0.1,0.7,11.1,0,0,-1.9
3838,20.0,8,3,5,15.5,5.9,2.3,4.1,54.5,0.0,0.4,0.0,1.4,1.8,78.6,1.9,2.8,4.6,0.4,1.1,0.6,1.6,2.4,17.6,2,0,0.0
3839,39.0,81,34,47,15.7,5.6,1.9,4.7,41.4,0.9,2.6,33.6,0.9,1.1,78.5,0.4,1.2,1.7,2.4,0.9,0.9,0.1,1.3,13.1,1,0,-0.6
3840,24.0,78,50,28,22.0,5.6,2.5,4.3,57.3,0.0,0.0,0.0,0.7,1.1,61.8,2.6,4.1,6.7,0.6,0.8,0.9,0.2,3.6,17.1,4,0,4.1
3841,29.0,51,34,17,15.2,5.6,2.3,4.4,53.2,0.0,0.0,0.0,1.0,1.6,61.0,1.7,2.7,4.5,0.2,0.8,0.5,0.8,2.6,14.4,2,0,-0.6
3842,21.0,10,2,8,17.5,5.6,1.4,3.8,36.8,0.3,0.8,37.5,2.5,2.8,89.3,1.2,1.9,3.1,3.2,1.2,1.4,0.1,2.0,17.4,0,0,6.0
3843,23.0,81,30,51,18.7,5.5,2.0,4.5,45.5,0.0,0.0,50.0,1.4,1.8,76.4,1.6,3.8,5.4,0.5,1.2,0.6,0.5,2.5,14.9,8,0,-2.9
3844,29.0,62,25,37,22.8,5.3,2.4,4.9,48.2,0.0,0.0,0.0,0.6,1.2,51.3,2.2,3.9,6.1,1.2,1.5,0.7,0.3,2.3,15.9,4,0,-2.8
3845,24.0,72,35,37,15.1,5.3,2.0,3.7,54.9,0.0,0.0,0.0,1.2,1.9,66.4,1.2,2.4,3.6,0.9,0.7,0.2,1.1,2.8,14.2,2,0,0.2
3846,28.0,70,26,44,22.2,5.3,1.9,4.6,41.8,0.5,1.2,37.6,1.0,1.3,76.1,0.8,1.9,2.6,2.1,1.3,1.1,0.2,2.5,14.2,0,0,-2.2
3847,32.0,67,40,27,19.4,5.3,2.1,5.1,41.4,0.4,1.1,34.2,0.7,0.9,75.4,0.3,1.2,1.5,3.0,1.1,0.5,0.0,1.8,12.1,0,0,-1.9
3848,26.0,81,40,41,21.0,5.2,2.2,4.7,46.7,0.0,0.1,20.0,0.8,1.1,78.2,0.7,1.6,2.3,1.1,0.4,0.9,0.4,2.2,13.0,0,0,-1.5
3849,24.0,82,53,29,16.7,5.2,1.9,4.6,41.5,0.6,1.7,33.3,0.9,1.1,78.7,0.8,2.4,3.2,1.1,0.7,0.6,0.1,1.2,12.0,0,0,0.7
3850,20.0,72,44,28,13.4,5.2,1.9,3.9,47.5,0.0,0.0,0.0,1.5,2.4,60.6,1.2,2.5,3.7,0.6,1.3,0.6,1.1,2.3,14.3,2,0,2.0
3851,27.0,59,29,30,16.8,5.1,1.7,4.2,40.4,0.9,2.3,38.7,0.8,1.1,74.6,0.3,1.3,1.6,1.0,0.8,0.5,0.0,1.7,9.2,0,0,0.8
3852,23.0,26,7,19,12.8,5.0,2.1,3.4,61.4,0.0,0.0,0.0,0.9,2.4,36.5,2.0,2.5,4.4,0.1,0.6,0.2,0.6,2.0,12.3,2,0,-2.3
3853,31.0,70,51,19,19.0,5.0,2.1,4.0,51.1,0.0,0.0,0.0,0.9,1.1,77.5,1.2,3.6,4.8,0.8,1.2,0.4,0.8,2.6,14.6,1,0,2.1
3854,24.0,67,44,23,14.1,5.0,2.0,3.9,50.0,0.0,0.0,0.0,1.1,2.0,52.6,1.3,1.5,2.8,0.2,0.8,0.4,0.9,1.6,11.9,2,0,0.7
3855,22.0,37,10,27,15.0,5.0,1.7,4.8,35.0,0.5,2.0,26.7,1.1,1.6,69.0,0.4,0.9,1.3,1.0,1.1,0.7,0.2,1.9,9.6,0,0,-0.2
3856,27.0,58,22,36,14.5,5.0,2.1,4.7,44.5,0.0,0.1,33.3,0.7,1.2,63.2,1.4,1.8,3.2,0.4,0.7,0.2,0.4,2.8,10.5,1,0,-2.2
3857,27.0,66,37,29,17.1,4.9,1.8,3.3,54.4,0.0,0.0,0.0,1.4,2.8,49.7,2.4,4.6,7.0,0.7,1.4,0.6,0.2,2.2,15.5,6,0,1.1
3858,36.0,52,36,16,14.3,4.9,1.8,4.7,38.5,0.7,2.3,31.9,0.6,0.6,90.9,0.2,0.7,0.9,1.8,0.7,0.7,0.1,1.1,10.4,0,0,-1.3
3859,24.0,39,23,16,14.4,4.9,1.7,3.7,45.2,0.3,1.1,25.0,1.3,1.9,65.3,0.4,1.7,2.1,1.0,0.7,0.3,0.3,1.3,10.1,0,0,-1.2
3860,22.0,68,28,40,15.6,4.9,2.0,4.0,50.5,0.1,0.4,18.5,0.8,1.3,56.7,1.4,2.9,4.3,0.6,0.7,0.8,0.6,2.1,14.8,4,0,-0.4
3861,25.0,45,32,13,11.2,4.9,1.9,4.4,42.9,0.1,0.6,17.2,1.1,1.3,80.0,0.2,0.6,0.8,1.3,0.9,0.5,0.1,1.6,8.8,0,0,-3.1
3862,27.0,56,46,10,11.7,4.9,1.9,4.2,44.7,0.6,1.7,38.3,0.5,0.7,71.1,1.1,1.6,2.8,0.4,0.4,0.3,0.2,1.2,9.9,1,0,0.5
3863,29.0,54,19,35,15.6,4.8,2.0,4.2,47.4,0.0,0.0,0.0,0.8,1.7,46.7,1.7,2.8,4.6,0.5,0.9,0.4,0.6,2.6,13.1,4,0,-1.9
3864,24.0,73,53,20,13.0,4.7,1.7,4.7,36.9,0.5,1.6,28.7,0.7,0.8,88.3,0.2,1.0,1.1,1.7,0.8,0.4,0.0,1.0,8.9,0,0,0.2
3865,22.0,56,36,20,12.1,4.6,1.8,3.4,52.8,0.0,0.2,0.0,1.0,1.5,67.5,0.7,0.7,1.3,0.4,0.4,0.7,0.1,0.8,8.8,0,0,-0.2
3866,21.0,60,33,27,16.5,4.6,1.6,3.9,42.4,0.9,2.1,41.9,0.5,0.7,71.8,0.5,1.1,1.5,1.2,0.7,0.4,0.1,1.6,9.0,0,0,1.4
3867,34.0,67,51,16,18.0,4.6,1.9,3.9,48.6,0.0,0.0,0.0,0.8,1.1,78.9,1.3,4.4,5.7,0.4,0.5,0.4,0.4,2.3,13.8,3,0,3.7
3868,24.0,70,26,44,17.7,4.6,1.7,3.8,46.2,0.2,0.7,23.4,0.9,1.2,80.5,0.8,1.6,2.5,0.8,0.7,0.3,0.3,1.5,10.0,0,0,-1.0
3869,30.0,28,6,22,11.2,4.5,1.5,3.0,49.4,0.6,1.6,40.9,0.9,1.0,92.6,0.5,1.6,2.1,1.1,0.8,0.8,0.0,1.5,10.4,0,0,-1.2
3870,22.0,52,19,33,14.9,4.5,1.7,4.4,38.2,0.3,0.9,27.7,0.9,1.6,58.5,0.5,1.5,2.0,1.6,1.1,0.6,0.1,1.4,10.2,3,0,-1.9
3871,22.0,72,19,53,21.9,4.5,1.8,3.7,49.1,0.0,0.0,0.0,0.8,1.4,60.0,1.6,3.6,5.2,1.3,1.6,0.3,1.3,3.0,16.0,5,0,-1.7
3872,23.0,63,33,30,18.0,4.5,1.7,4.0,43.8,0.3,0.9,32.2,0.7,1.2,60.3,0.6,2.2,2.8,0.9,0.7,0.5,0.2,1.9,10.4,1,0,-2.9
3873,23.0,13,4,9,13.8,4.5,1.8,3.7,47.9,0.0,0.0,0.0,0.9,1.7,54.5,1.5,2.7,4.2,0.3,0.7,0.5,0.8,1.8,13.1,0,0,0.5
3874,20.0,72,37,35,15.1,4.4,1.7,4.1,42.2,0.6,1.9,32.8,0.4,0.5,71.1,0.3,1.3,1.7,1.9,1.0,0.6,0.1,1.1,10.4,0,0,0.2
3875,24.0,64,33,31,18.4,4.4,1.6,4.6,34.2,0.8,2.7,28.8,0.5,0.8,66.0,0.4,1.3,1.7,0.9,0.6,0.5,0.1,2.1,8.9,0,0,0.4
3876,32.0,79,57,22,17.3,4.4,2.0,3.6,56.2,0.0,0.0,0.0,0.4,0.6,64.7,1.7,3.0,4.7,0.9,0.9,0.3,0.3,2.7,12.3,3,0,2.6
3877,24.0,59,15,44,12.8,4.4,1.5,2.9,53.8,0.0,0.0,0.0,1.3,2.0,66.1,0.8,2.2,3.1,0.3,0.8,0.4,0.6,2.3,10.8,3,0,-0.2
3878,31.0,67,22,45,22.7,4.4,1.9,3.8,49.0,0.0,0.0,0.0,0.7,1.2,58.2,1.6,4.2,5.7,0.9,1.1,0.3,1.0,2.9,15.1,2,0,-1.8
3879,29.0,73,30,43,14.3,4.4,1.7,3.5,47.5,0.0,0.0,0.0,1.1,1.5,68.1,1.2,2.4,3.5,0.6,0.8,0.4,0.3,2.7,10.9,1,0,-1.5
3880,32.0,38,17,21,18.5,4.3,1.9,4.8,39.2,0.0,0.2,12.5,0.6,0.8,68.8,0.4,1.3,1.6,3.3,1.1,0.4,0.0,1.9,11.2,0,0,-2.6
3881,20.0,61,23,38,11.3,4.3,1.5,3.5,44.1,0.2,0.6,32.4,1.0,1.5,69.6,0.3,0.9,1.1,1.8,0.8,0.4,0.0,0.7,8.8,0,0,0.6
3882,30.0,75,32,43,23.2,4.3,1.6,3.5,46.9,0.0,0.0,0.0,1.0,1.6,63.9,3.4,4.7,8.1,0.8,0.9,0.8,0.5,2.7,18.2,1,0,-0.9
3883,23.0,73,35,38,12.8,4.3,1.4,3.7,39.2,0.8,2.2,37.3,0.6,0.7,87.8,0.4,1.1,1.5,0.9,0.4,0.6,0.0,1.4,8.7,0,0,-0.6
3884,23.0,63,19,44,11.4,4.2,1.3,2.8,44.6,0.0,0.0,0.0,1.7,2.3,73.6,1.5,1.9,3.4,0.2,0.7,0.2,0.3,1.7,9.5,1,0,-0.6
3885,27.0,54,27,27,13.3,4.2,1.7,3.5,48.9,0.2,0.6,33.3,0.6,0.7,81.1,1.0,2.1,3.0,0.3,0.5,0.6,0.3,1.9,10.6,0,0,0.0
3886,34.0,82,50,32,23.5,4.2,1.6,4.0,41.7,0.0,0.0,0.0,0.9,1.4,63.7,0.4,1.9,2.3,4.0,1.4,0.7,0.2,2.3,14.2,1,0,-0.3
3887,22.0,61,33,28,11.0,4.2,1.6,2.8,57.9,0.0,0.0,0.0,0.9,1.7,54.4,1.0,1.8,2.9,0.2,0.5,0.2,0.3,1.5,8.9,1,0,0.3
3888,25.0,55,21,34,23.8,4.1,1.7,3.7,46.1,0.0,0.4,10.0,0.6,1.2,45.6,2.0,2.3,4.3,1.2,1.1,0.8,0.5,2.7,14.0,0,0,-3.1
3889,29.0,60,35,25,10.6,4.0,1.8,4.3,41.5,0.0,0.0,0.0,0.5,0.6,82.4,0.7,1.3,2.0,0.3,0.4,0.3,0.3,1.4,8.1,0,0,1.2
3890,30.0,76,61,15,18.0,4.0,1.6,3.9,41.1,0.4,1.4,31.1,0.4,0.4,79.4,0.5,1.6,2.1,0.9,0.5,0.6,0.1,2.0,9.5,0,0,0.3
3891,29.0,54,19,35,19.0,4.0,1.4,3.5,40.3,0.8,2.0,40.0,0.3,0.4,78.3,0.4,1.5,1.9,1.1,0.8,0.4,0.3,2.4,9.4,0,0,-1.4
3892,36.0,68,45,23,16.5,3.9,1.3,3.7,35.9,0.7,2.2,33.6,0.6,0.9,59.4,1.1,2.3,3.4,1.1,0.6,0.7,0.6,1.5,12.8,0,0,2.7
3893,21.0,46,19,27,12.1,3.9,1.6,3.5,46.9,0.4,1.1,36.5,0.2,0.4,55.0,0.7,1.1,1.8,0.5,0.5,0.1,0.2,1.5,7.2,0,0,-2.8
3894,22.0,60,35,25,11.2,3.8,1.5,3.1,47.0,0.0,0.0,0.0,0.9,1.3,67.1,1.3,1.8,3.1,0.3,0.5,0.2,0.4,1.6,9.2,0,0,-0.7
3895,25.0,26,12,14,11.1,3.8,1.3,3.1,42.5,0.7,1.9,36.0,0.5,0.6,80.0,0.1,0.6,0.7,1.3,0.5,0.2,0.0,1.0,6.6,0,0,0.3
3896,34.0,53,19,34,17.3,3.8,1.5,3.5,43.3,0.0,0.0,0.0,0.7,0.8,82.2,0.2,1.2,1.4,2.5,0.9,0.4,0.0,1.4,9.5,0,0,-3.2
3897,32.0,61,49,12,11.9,3.7,1.3,3.6,35.1,0.4,1.5,28.6,0.7,0.9,86.5,0.5,2.5,3.0,0.7,0.5,0.2,0.1,1.1,8.9,0,0,0.3
3898,31.0,27,9,18,13.0,3.7,1.4,3.8,38.2,0.1,0.9,8.7,0.7,1.0,76.9,0.9,1.7,2.6,0.3,0.5,0.3,0.4,2.1,8.8,0,0,-4.1
3899,25.0,13,8,5,10.6,3.7,1.5,3.3,44.2,0.4,1.3,29.4,0.4,0.7,55.6,0.2,0.6,0.8,1.0,0.5,0.4,0.1,1.2,7.0,0,0,-1.8
3900,21.0,67,24,43,12.9,3.7,1.5,3.6,42.3,0.4,1.3,28.2,0.3,0.4,80.8,0.3,1.1,1.4,3.3,1.1,0.5,0.0,1.1,10.7,1,0,-1.5
3901,20.0,56,27,29,12.2,3.7,1.5,3.5,43.7,0.1,0.5,14.8,0.5,0.9,61.2,1.4,2.0,3.4,0.7,0.9,0.3,0.6,1.7,10.6,1,0,-1.5
3902,28.0,47,14,33,11.4,3.6,1.4,3.0,46.8,0.1,0.3,33.3,0.7,0.9,78.6,0.3,0.8,1.1,1.7,0.7,0.3,0.1,1.1,8.1,1,0,0.4
3903,23.0,71,42,29,12.2,3.6,1.5,3.6,42.6,0.2,0.6,35.7,0.3,0.6,51.1,0.5,1.7,2.2,0.8,0.8,0.5,0.2,1.4,8.5,1,0,1.2
3904,30.0,56,26,30,12.5,3.6,1.5,3.1,46.9,0.0,0.0,0.0,0.6,0.7,87.8,0.8,2.0,2.8,0.4,0.5,0.3,0.3,1.7,8.7,1,0,-1.4
3905,27.0,39,22,17,10.7,3.5,1.3,3.9,32.5,0.5,2.3,21.6,0.4,0.5,76.2,0.3,1.2,1.5,0.4,0.7,0.4,0.3,1.0,7.3,0,0,-1.3
3906,23.0,42,18,24,9.7,3.4,1.1,3.1,36.6,0.5,1.4,35.1,0.6,0.9,67.6,0.1,0.6,0.7,1.5,0.5,0.4,0.0,0.8,7.1,0,0,0.2
3907,28.0,50,21,29,8.9,3.3,1.1,3.0,35.8,0.3,1.2,26.2,0.8,1.1,79.2,0.1,0.7,0.9,1.4,0.5,0.3,0.0,1.1,6.8,0,0,1.0
3908,24.0,58,21,37,9.7,3.3,1.2,3.0,39.0,0.4,1.1,32.3,0.6,0.9,67.3,0.3,1.0,1.2,0.8,0.6,0.5,0.1,1.1,7.1,0,0,-1.0
3909,22.0,58,20,38,11.5,3.3,1.1,2.2,50.8,0.0,0.0,0.0,1.0,1.3,78.7,0.8,1.5,2.3,0.2,0.4,0.2,0.7,2.1,8.7,1,0,-3.0
3910,25.0,14,5,9,11.7,3.2,1.2,2.9,42.5,0.2,0.8,27.3,0.6,0.6,88.9,0.4,1.1,1.5,0.4,0.9,0.3,0.1,1.8,5.7,0,0,-4.0
3911,21.0,23,16,7,8.8,3.2,1.2,3.2,37.8,0.3,1.1,28.0,0.4,0.6,71.4,0.3,0.7,0.9,0.4,0.6,0.3,0.1,1.0,5.6,0,0,-2.6
3912,22.0,56,28,28,11.3,3.1,1.2,2.2,54.4,0.0,0.0,0.0,0.7,1.2,59.7,1.0,1.6,2.7,0.2,0.6,0.2,0.5,1.4,8.0,0,0,-0.3
3913,24.0,37,16,21,9.5,3.1,1.2,2.5,46.2,0.0,0.0,0.0,0.8,1.1,71.4,0.6,1.7,2.4,0.6,0.8,0.1,0.3,1.6,7.4,0,0,-3.6
3914,32.0,15,12,3,8.6,3.1,1.1,2.5,43.2,0.5,1.0,53.3,0.4,0.7,60.0,0.9,1.1,2.0,0.1,0.2,0.4,0.0,1.1,6.7,0,0,-0.2
3915,41.0,75,49,26,17.2,3.1,1.1,2.0,55.6,0.0,0.0,0.0,0.8,1.2,69.0,2.2,4.3,6.5,0.2,0.5,0.3,1.0,2.1,14.5,3,0,1.3
3916,36.0,31,16,15,7.1,3.0,1.1,3.0,35.1,0.4,1.2,35.1,0.5,0.7,71.4,0.1,0.3,0.4,1.4,0.4,0.1,0.0,0.7,5.5,0,0,-0.6
3917,32.0,2,2,0,18.6,3.0,1.5,4.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,5.5,3.0,0.0,0.5,2.0,11.6,0,0,3.0
3918,32.0,64,48,16,11.9,3.0,1.1,2.6,42.5,0.0,0.0,50.0,0.8,1.0,75.4,0.1,0.9,1.1,2.0,0.6,0.4,0.0,1.2,7.9,0,0,2.5
3919,29.0,30,7,23,10.3,3.0,1.0,2.7,36.3,0.0,0.0,0.0,1.0,1.6,66.0,0.5,1.3,1.8,0.6,0.9,0.2,0.3,1.7,6.5,0,0,-3.1
3920,25.0,53,19,34,10.2,3.0,1.2,2.7,44.8,0.1,0.3,31.3,0.5,0.7,68.6,0.3,0.7,1.0,0.8,0.6,0.5,0.1,1.2,6.4,0,0,-1.3
3921,24.0,24,8,16,7.9,3.0,1.3,2.4,51.7,0.0,0.0,0.0,0.5,0.9,50.0,0.4,1.4,1.8,0.3,1.1,0.2,0.5,2.0,6.5,0,0,-1.9
3922,32.0,65,25,40,12.5,3.0,1.1,2.9,39.8,0.0,0.1,25.0,0.6,0.8,80.8,0.7,2.0,2.7,1.0,1.0,0.4,0.1,1.8,8.3,1,0,-2.0
3923,31.0,47,22,25,8.6,2.9,1.0,1.6,64.5,0.1,0.1,42.9,0.8,1.0,78.7,0.4,1.1,1.6,0.3,0.7,0.3,0.4,1.4,6.6,0,0,-0.9
3924,21.0,43,19,24,12.4,2.9,1.3,3.1,41.7,0.0,0.0,0.0,0.4,0.8,48.5,1.0,1.5,2.5,0.3,0.5,0.2,0.5,1.7,8.0,0,0,-2.3
3925,23.0,42,16,26,8.5,2.8,1.1,3.0,38.1,0.3,1.2,24.0,0.3,0.4,73.3,0.3,0.6,0.9,0.4,0.4,0.4,0.1,0.5,5.4,0,0,-0.9
3926,20.0,37,23,14,10.1,2.7,1.1,3.1,34.5,0.2,0.9,21.9,0.4,0.6,60.9,0.3,0.6,0.9,0.7,0.8,0.3,0.1,1.6,5.3,0,0,-1.5
3927,26.0,62,27,35,7.9,2.7,1.0,2.9,33.0,0.5,1.6,32.4,0.2,0.3,87.5,0.1,0.6,0.7,0.6,0.3,0.2,0.1,1.1,5.0,0,0,-1.1
3928,31.0,67,23,44,15.5,2.6,1.2,2.7,44.8,0.0,0.0,0.0,0.1,0.5,28.1,1.3,2.0,3.2,0.6,0.6,0.4,0.4,3.0,9.3,0,0,-2.0
3929,33.0,26,8,18,8.5,2.6,1.0,2.2,44.6,0.0,0.0,0.0,0.7,0.8,77.3,0.5,1.0,1.5,0.2,0.6,0.0,0.0,1.9,4.3,0,0,-1.5
3930,32.0,54,32,22,10.8,2.5,1.1,2.4,47.3,0.0,0.1,0.0,0.3,0.4,78.9,0.7,1.3,2.0,1.1,0.7,0.6,0.1,1.4,7.9,0,0,1.4
3931,23.0,44,15,29,7.6,2.5,1.0,2.1,46.2,0.0,0.2,11.1,0.5,0.9,56.1,0.5,0.8,1.3,0.4,0.4,0.3,0.0,1.3,5.0,0,0,0.8
3932,34.0,2,1,1,21.8,2.5,0.5,1.5,33.3,0.0,0.0,0.0,1.5,2.0,75.0,1.0,2.5,3.5,0.0,0.5,0.5,1.5,3.0,12.2,0,0,-10.5
3933,28.0,82,51,31,11.1,2.5,0.9,2.1,44.1,0.0,0.0,0.0,0.7,1.0,65.1,0.9,1.2,2.1,0.7,0.5,0.2,0.1,1.8,6.4,0,0,1.2
3934,36.0,11,9,2,6.6,2.5,0.8,2.3,36.0,0.6,1.6,38.9,0.2,0.2,100.0,0.2,0.6,0.8,0.4,0.5,0.0,0.1,0.5,3.8,0,0,-0.3
3935,26.0,38,16,22,7.1,2.4,1.1,1.9,56.8,0.0,0.0,0.0,0.2,0.4,60.0,0.7,1.3,1.9,0.1,0.8,0.2,0.1,0.7,4.9,0,0,-0.3
3936,22.0,27,8,19,6.9,2.4,0.7,1.3,55.6,0.0,0.0,0.0,0.9,1.5,60.0,0.4,0.7,1.1,0.0,0.6,0.1,0.3,1.5,4.4,0,0,-3.4
3937,23.0,33,26,7,5.8,2.4,0.8,2.4,35.9,0.2,0.6,28.6,0.5,0.7,66.7,0.2,0.5,0.8,0.7,0.4,0.0,0.0,0.6,4.1,1,0,-1.1
3938,25.0,81,66,15,18.3,2.3,0.9,1.9,47.0,0.0,0.0,0.0,0.6,1.1,55.8,2.0,3.4,5.4,0.4,0.8,0.5,1.4,3.0,14.3,1,0,1.1
3939,25.0,28,11,17,7.2,2.3,0.9,3.0,28.9,0.0,0.0,0.0,0.6,0.6,94.4,0.7,0.8,1.5,0.2,0.4,0.2,0.1,0.8,5.0,0,0,-0.7
3940,32.0,48,19,29,9.9,2.2,1.0,1.8,56.5,0.0,0.0,0.0,0.2,0.5,44.0,1.1,1.6,2.6,0.4,0.5,0.2,1.0,1.3,9.3,0,0,-1.0
3941,24.0,33,19,14,7.0,2.2,0.8,2.1,38.6,0.0,0.2,0.0,0.6,0.8,73.1,0.6,1.1,1.7,0.6,0.5,0.3,0.0,1.6,5.8,0,0,-0.5
3942,23.0,32,26,6,6.7,2.2,0.7,2.2,31.4,0.2,0.5,33.3,0.6,1.0,60.6,0.0,0.6,0.7,0.2,0.5,0.1,0.1,0.8,3.5,0,0,-2.2
3943,30.0,33,14,19,8.4,2.2,0.7,2.1,31.4,0.3,1.0,34.4,0.5,0.5,88.9,0.4,0.9,1.3,0.4,0.4,0.2,0.0,1.1,4.5,0,0,0.3
3944,28.0,80,40,40,23.0,2.1,0.7,1.9,36.4,0.0,0.0,0.0,0.7,1.6,46.5,1.1,2.8,4.0,0.6,0.9,0.5,0.5,3.4,9.7,0,0,0.9
3945,22.0,21,8,13,7.7,2.0,0.7,2.1,34.1,0.0,0.0,0.0,0.6,0.8,75.0,0.6,1.4,2.0,0.1,0.5,0.1,0.1,0.8,4.9,0,0,-0.9
3946,31.0,3,2,1,5.7,2.0,0.7,2.0,33.3,0.0,0.3,0.0,0.7,0.7,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,1.3,4.2,0,0,-4.0
3947,35.0,38,15,23,9.8,2.0,0.8,1.4,54.7,0.0,0.0,0.0,0.5,0.6,81.8,0.7,1.5,2.2,0.2,0.5,0.2,0.4,1.5,6.1,0,0,-0.4
