,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
4456,22.0,80.0,43.0,37.0,18.4,6.4,2.1,5.4,38.6,0.9,2.2,39.3,1.3,1.6,77.9,0.1,1.1,1.2,2.4,0.9,0.6,0.1,1.6,12.4,0.0,0.0,0.2
4457,26.0,60.0,42.0,18.0,25.0,8.8,3.2,7.3,44.5,0.4,1.3,32.5,1.9,2.4,81.0,0.5,2.3,2.8,3.3,1.5,0.9,0.5,1.4,19.7,1.0,0.0,3.4
4458,25.0,69.0,40.0,29.0,32.3,15.9,6.9,13.2,52.0,0.0,0.0,0.0,2.2,3.4,62.9,3.0,7.1,10.2,1.8,1.9,0.6,2.5,3.2,38.2,37.0,0.0,3.2
4459,33.0,52.0,13.0,39.0,27.3,8.2,3.0,8.6,34.8,1.1,3.2,34.5,1.1,1.6,72.8,0.3,2.2,2.5,3.4,1.8,1.0,0.2,2.0,17.9,1.0,1.0,-2.5
4460,32.0,58.0,39.0,19.0,34.2,11.5,4.9,10.7,45.6,0.1,0.5,27.6,1.6,2.9,55.7,2.4,7.0,9.4,1.9,1.6,1.2,1.1,3.2,30.9,23.0,0.0,2.4
4461,31.0,45.0,20.0,25.0,24.8,9.1,3.0,8.6,35.5,1.0,3.1,30.9,2.1,2.5,83.2,0.5,2.6,3.2,3.0,1.7,1.2,0.3,1.6,20.3,2.0,0.0,-1.5
4462,27.0,76.0,36.0,40.0,20.5,9.6,3.5,7.2,48.2,0.0,0.1,14.3,2.7,3.6,73.7,1.7,2.5,4.1,0.7,1.1,0.3,0.2,1.7,16.2,3.0,0.0,-2.1
4463,29.0,58.0,37.0,21.0,29.0,11.9,4.2,8.3,50.6,0.4,1.5,29.2,3.0,4.0,74.4,1.3,3.2,4.6,2.7,1.4,1.4,1.2,1.8,28.0,1.0,0.0,4.1
4464,24.0,81.0,52.0,29.0,35.1,14.2,5.8,10.5,55.1,0.0,0.0,100.0,2.6,3.3,78.9,2.9,7.0,9.9,2.3,1.5,0.7,1.1,2.8,33.6,39.0,0.0,5.7
4465,30.0,75.0,22.0,53.0,19.7,8.5,3.1,7.8,39.9,1.3,3.3,38.6,0.9,1.3,71.7,0.4,2.5,3.0,1.0,0.9,0.4,0.3,2.1,14.9,0.0,0.0,-2.1
4466,22.0,72.0,23.0,49.0,26.4,10.0,4.3,9.3,46.8,0.4,1.2,29.9,1.0,1.5,68.9,2.0,4.0,6.1,2.2,1.8,0.4,1.2,2.8,23.6,9.0,0.0,-3.1
4467,30.0,82.0,57.0,25.0,31.5,10.8,4.2,9.0,46.3,0.7,2.2,31.9,1.7,2.5,69.3,2.2,7.5,9.8,3.3,1.8,0.9,0.7,2.8,30.5,25.0,0.0,3.7
4468,31.0,82.0,29.0,53.0,33.0,11.9,4.3,10.6,40.9,1.8,5.3,33.6,1.5,1.8,84.1,0.5,2.5,2.9,1.4,1.0,0.4,0.8,1.5,20.4,0.0,0.0,-3.7
4469,25.0,82.0,42.0,40.0,35.6,19.6,7.0,16.2,43.2,2.5,6.4,39.8,3.0,3.6,82.2,0.7,2.0,2.6,5.3,2.8,0.8,0.2,2.4,30.9,6.0,0.0,-0.3
4470,27.0,67.0,25.0,42.0,30.9,7.4,2.5,6.7,37.3,1.3,3.9,34.9,1.0,1.4,71.6,0.4,2.2,2.7,5.6,1.6,0.9,0.0,1.2,20.2,2.0,0.0,-2.1
4471,21.0,60.0,12.0,48.0,28.6,14.0,4.9,10.8,45.0,0.6,1.8,33.0,3.8,4.6,81.5,3.8,7.2,11.0,2.3,2.0,0.7,0.4,2.3,31.9,36.0,0.0,-3.7
4472,23.0,75.0,22.0,53.0,31.4,12.5,4.9,10.5,47.2,0.0,0.1,10.0,2.6,3.7,71.5,3.0,5.5,8.5,1.7,1.9,0.5,1.0,3.7,27.9,24.0,0.0,-3.0
4473,30.0,80.0,37.0,43.0,27.0,7.3,2.7,6.5,41.6,1.5,3.7,39.5,0.5,0.6,75.0,0.3,2.1,2.3,4.8,1.6,0.7,0.1,1.5,18.1,4.0,1.0,-1.5
4474,27.0,79.0,24.0,55.0,31.4,12.9,5.3,10.6,49.3,0.9,2.5,37.7,1.5,1.8,83.7,0.5,2.3,2.8,4.7,1.7,1.1,0.1,2.1,25.4,6.0,1.0,-2.2
4475,22.0,80.0,40.0,40.0,32.1,12.0,4.6,10.4,44.5,1.0,2.7,38.7,1.7,2.3,74.3,0.4,2.0,2.4,5.3,2.1,1.4,0.2,2.2,25.2,4.0,0.0,0.4
4476,25.0,74.0,24.0,50.0,19.2,8.6,3.1,7.5,41.8,0.9,2.3,40.6,1.4,1.8,80.0,0.3,1.1,1.4,0.6,0.8,0.4,0.1,2.0,12.0,0.0,0.0,-0.7
4477,23.0,54.0,33.0,21.0,22.6,9.4,3.6,7.8,46.2,0.0,0.1,0.0,2.2,3.2,68.6,1.5,4.7,6.2,1.0,1.7,1.2,1.6,2.4,24.9,3.0,0.0,-0.6
4478,35.0,81.0,61.0,20.0,28.3,7.3,2.5,5.9,43.4,1.3,3.2,41.4,0.9,1.2,78.9,0.4,2.5,2.9,1.9,0.9,0.8,0.2,1.9,15.8,0.0,0.0,5.0
4479,30.0,78.0,45.0,33.0,27.9,9.9,4.0,8.1,49.4,0.0,0.0,0.0,1.9,2.5,76.2,2.1,5.9,8.1,0.7,1.0,0.4,0.3,2.2,21.6,21.0,0.0,0.9
4480,25.0,62.0,39.0,23.0,23.2,8.1,2.6,6.8,37.8,1.6,4.3,36.8,1.4,1.6,86.7,0.6,2.1,2.6,2.0,1.2,1.0,0.2,1.4,16.7,0.0,0.0,0.6
4481,36.0,74.0,37.0,37.0,31.3,7.5,3.2,6.8,47.5,0.0,0.1,28.6,1.1,1.6,63.9,3.4,8.4,11.8,2.5,1.2,1.3,2.0,2.2,33.9,17.0,0.0,1.4
4482,30.0,81.0,59.0,22.0,25.9,8.8,3.3,6.9,48.7,0.8,2.6,31.9,1.3,1.8,74.0,1.3,4.2,5.5,1.7,1.4,0.7,0.4,2.3,19.8,5.0,0.0,5.6
4483,30.0,76.0,44.0,32.0,27.4,8.9,3.2,7.4,43.1,1.9,4.7,39.7,0.7,0.9,73.2,0.8,4.1,4.9,1.2,0.8,0.9,0.2,2.2,19.3,5.0,0.0,2.8
4484,24.0,69.0,24.0,45.0,29.2,13.0,4.8,10.2,46.8,2.0,4.4,45.6,1.5,1.7,88.6,0.9,2.9,3.8,1.5,1.2,0.9,0.2,2.3,22.1,3.0,0.0,-0.9
4485,26.0,75.0,25.0,50.0,16.4,7.8,3.0,5.3,56.9,0.0,0.1,20.0,1.8,2.8,63.5,1.3,2.5,3.8,1.1,1.2,0.4,0.3,2.6,15.2,1.0,0.0,-1.2
4486,23.0,81.0,26.0,55.0,27.9,14.1,5.9,12.3,47.8,0.2,0.5,29.5,2.1,2.9,74.4,2.0,4.3,6.3,2.1,2.2,1.0,0.9,2.7,28.3,16.0,0.0,-3.5
4487,24.0,73.0,43.0,30.0,24.8,7.1,2.5,6.2,40.1,1.0,3.2,31.8,1.1,1.5,74.5,0.3,1.5,1.8,3.4,1.7,1.2,0.2,2.4,17.0,0.0,0.0,0.2
4488,35.0,82.0,57.0,25.0,27.2,7.5,2.6,6.8,38.0,1.0,2.7,34.8,1.4,1.6,85.6,0.3,1.8,2.1,2.5,1.0,1.1,0.1,2.5,16.3,0.0,0.0,4.3
4489,30.0,54.0,17.0,37.0,33.4,10.9,4.0,8.0,50.1,1.5,3.2,48.0,1.3,1.6,82.4,1.0,5.2,6.2,3.9,2.1,0.7,0.2,2.4,24.9,3.0,0.0,-2.8
4490,29.0,74.0,40.0,34.0,33.5,10.9,4.2,10.2,40.9,1.4,3.8,37.1,1.1,1.5,75.2,0.3,3.2,3.5,4.5,1.5,1.1,0.3,2.8,24.7,1.0,0.0,-1.3
4491,25.0,43.0,18.0,25.0,15.3,4.8,1.9,4.7,41.3,0.3,1.3,23.2,0.7,0.9,78.4,0.1,0.9,1.0,2.9,1.2,0.6,0.1,1.7,11.3,0.0,0.0,-2.7
4492,30.0,53.0,12.0,41.0,18.3,6.9,2.4,6.1,39.8,1.1,3.0,37.6,0.9,1.2,77.0,0.2,0.9,1.0,2.5,1.1,0.6,0.0,1.5,12.7,0.0,0.0,-1.5
4493,37.0,46.0,23.0,23.0,15.4,4.4,1.8,4.0,44.0,0.7,1.8,39.0,0.2,0.3,53.3,0.1,1.4,1.5,0.9,0.5,0.2,0.1,0.7,8.2,0.0,0.0,0.1
4494,26.0,76.0,48.0,28.0,22.9,8.4,3.7,7.4,50.2,0.0,0.1,20.0,1.0,1.4,71.7,1.8,3.3,5.0,0.7,0.8,0.4,0.6,2.3,17.8,3.0,0.0,1.5
4495,30.0,77.0,37.0,40.0,30.6,9.1,3.6,6.4,56.2,0.0,0.0,0.0,2.0,3.2,62.0,3.6,5.7,9.3,0.6,1.3,0.3,2.1,2.7,27.0,19.0,0.0,0.6
4496,35.0,77.0,46.0,31.0,21.0,5.8,2.7,5.6,47.9,0.0,0.0,0.0,0.5,0.7,63.2,1.9,4.0,5.9,1.1,1.0,0.6,0.4,1.9,16.4,3.0,0.0,2.8
4497,29.0,82.0,46.0,36.0,21.4,10.4,4.0,8.4,47.8,0.8,2.2,38.1,1.5,1.7,90.7,0.3,1.5,1.7,4.0,1.3,0.7,0.1,2.2,19.3,3.0,0.0,0.0
4498,26.0,65.0,18.0,47.0,27.5,10.3,3.8,8.1,46.8,0.7,2.2,31.0,2.0,2.6,77.1,0.4,2.2,2.6,2.8,1.1,1.6,0.1,1.9,21.6,0.0,0.0,0.0
4499,28.0,75.0,53.0,22.0,22.5,8.7,3.1,7.2,43.2,1.5,4.1,37.9,0.9,1.5,63.3,0.5,2.3,2.9,0.7,0.9,0.7,0.4,1.8,15.5,1.0,0.0,1.6
4500,26.0,80.0,34.0,46.0,30.9,16.8,6.2,11.6,53.6,0.0,0.0,33.3,4.3,5.3,80.6,2.4,3.5,5.9,0.8,1.7,0.7,0.8,2.9,27.8,8.0,0.0,-1.2
4501,23.0,45.0,23.0,22.0,15.4,5.0,1.8,5.6,32.0,0.9,2.8,31.7,0.5,0.6,84.0,0.2,1.6,1.8,1.0,0.5,0.3,0.2,1.1,9.6,0.0,0.0,-0.3
4502,23.0,63.0,42.0,21.0,23.8,9.9,3.8,8.9,42.9,1.2,3.4,34.1,1.0,1.5,69.5,0.7,2.0,2.7,1.7,1.3,0.9,0.3,3.0,17.9,0.0,0.0,2.6
4503,29.0,52.0,36.0,16.0,18.3,7.2,2.7,5.4,49.3,1.1,2.1,53.6,0.8,0.9,79.6,0.2,1.9,2.1,1.7,0.8,0.5,0.2,1.5,13.7,0.0,0.0,3.8
4504,37.0,80.0,53.0,27.0,36.0,10.3,3.6,8.4,42.3,2.2,5.2,42.5,1.0,1.2,80.8,0.6,5.0,5.6,9.1,2.4,1.8,0.4,1.8,34.9,26.0,2.0,3.4
4505,33.0,77.0,35.0,42.0,22.5,5.2,1.6,4.5,36.5,1.1,3.1,33.5,0.9,1.0,82.5,0.4,3.9,4.3,1.5,0.7,0.5,0.2,2.6,14.3,0.0,0.0,-1.0
4506,24.0,72.0,37.0,35.0,36.5,14.9,5.5,13.9,39.4,1.9,5.7,33.4,2.1,3.2,64.9,1.1,4.5,5.6,3.8,2.2,1.8,0.6,2.3,32.0,6.0,1.0,-0.2
4507,24.0,66.0,29.0,37.0,17.0,7.1,2.3,5.7,40.6,0.9,2.4,38.0,1.5,1.8,83.5,0.2,1.2,1.4,1.3,0.9,0.6,0.1,1.2,12.1,0.0,0.0,1.2
4508,23.0,12.0,5.0,7.0,8.5,4.9,2.1,3.4,61.0,0.0,0.0,0.0,0.8,0.8,90.0,0.8,1.1,1.9,0.3,0.3,0.4,0.3,1.0,9.5,0.0,0.0,0.7
4509,22.0,21.0,13.0,8.0,23.9,11.1,4.4,7.2,60.5,0.0,0.0,0.0,2.3,3.0,76.6,3.0,5.4,8.5,0.9,1.9,0.4,2.3,4.0,28.8,5.0,0.0,3.8
4510,27.0,51.0,28.0,23.0,22.8,6.5,2.1,3.7,57.4,0.0,0.0,0.0,2.3,3.1,73.2,2.2,4.0,6.3,0.3,1.8,0.3,1.1,2.7,17.0,5.0,0.0,-0.3
4511,35.0,4.0,0.0,4.0,11.4,4.5,1.5,5.0,30.0,0.5,1.5,33.3,1.0,2.0,50.0,0.3,0.5,0.8,1.3,1.3,0.8,0.0,0.8,8.3,0.0,0.0,0.5
4512,28.0,45.0,8.0,37.0,22.9,7.8,3.1,7.3,42.1,1.3,4.0,33.5,0.3,0.4,77.8,0.2,2.2,2.4,0.9,0.6,0.6,0.2,2.0,13.9,0.0,0.0,-3.4
4513,22.0,52.0,10.0,42.0,31.8,12.0,4.4,10.8,40.3,0.3,0.8,36.6,3.0,3.7,79.8,2.2,4.9,7.2,0.9,1.5,0.7,1.0,3.3,25.6,9.0,0.0,-4.3
4514,27.0,76.0,57.0,19.0,28.5,8.6,3.5,6.1,57.2,0.0,0.1,20.0,1.5,2.3,66.3,2.5,5.1,7.6,1.1,0.9,0.9,0.9,2.9,24.0,11.0,0.0,6.8
4515,32.0,68.0,37.0,31.0,17.9,7.0,2.5,6.7,38.0,1.2,3.3,34.8,0.7,0.8,92.3,0.2,1.4,1.6,1.3,0.7,0.6,0.1,1.2,12.1,0.0,0.0,0.5
4516,25.0,78.0,48.0,30.0,27.6,10.1,4.0,6.7,60.2,0.0,0.0,0.0,2.1,3.6,58.2,2.0,5.6,7.6,1.0,2.1,0.3,1.7,2.8,24.8,14.0,0.0,3.6
4517,33.0,18.0,10.0,8.0,15.8,7.5,2.7,5.9,46.2,0.9,2.4,37.2,1.2,1.3,87.5,0.7,1.6,2.3,0.8,0.8,0.6,0.1,1.7,12.6,0.0,0.0,-0.7
4518,25.0,50.0,38.0,12.0,13.0,5.8,2.4,4.7,51.1,0.0,0.0,0.0,1.0,1.3,82.5,1.1,1.5,2.5,0.4,0.6,0.2,0.5,1.4,11.1,0.0,0.0,0.9
4519,28.0,73.0,23.0,50.0,21.3,8.7,3.4,7.4,45.7,0.6,1.9,34.6,1.3,1.6,83.3,0.3,1.5,1.8,2.1,0.9,0.4,0.2,1.8,14.8,0.0,0.0,-2.1
4520,24.0,71.0,11.0,60.0,33.5,12.5,4.8,10.9,43.6,1.1,3.2,33.8,1.9,2.2,86.9,0.8,2.7,3.5,1.7,1.1,1.3,0.3,1.8,23.0,0.0,0.0,-5.9
4521,31.0,71.0,37.0,34.0,22.7,6.5,2.4,6.2,38.1,1.0,2.8,36.5,0.7,0.9,71.6,0.4,1.4,1.9,1.5,0.8,0.5,0.2,1.9,12.3,0.0,0.0,0.4
4522,30.0,65.0,40.0,25.0,17.9,7.0,2.6,5.7,44.6,1.4,3.6,39.0,0.5,0.7,72.9,0.8,2.5,3.3,1.0,0.6,0.5,0.4,1.7,14.4,1.0,0.0,3.2
4523,29.0,75.0,46.0,29.0,20.8,5.9,2.4,4.1,58.9,0.0,0.1,25.0,1.0,1.4,69.2,2.0,3.1,5.1,0.5,0.8,0.5,0.6,3.1,15.3,2.0,0.0,3.6
4524,29.0,57.0,15.0,42.0,17.1,5.7,2.2,5.3,41.9,1.1,3.0,36.8,0.2,0.3,60.0,0.2,0.9,1.2,0.7,0.6,0.4,0.1,1.4,8.9,0.0,0.0,-1.9
4525,24.0,82.0,32.0,50.0,30.4,9.4,3.6,8.6,42.3,1.5,3.7,41.1,0.7,1.1,62.9,0.5,3.7,4.2,1.4,1.1,0.7,0.8,1.9,19.8,4.0,0.0,-2.4
4526,20.0,33.0,11.0,22.0,22.7,11.6,4.2,9.4,44.3,0.0,0.2,20.0,3.3,4.1,80.1,2.2,4.3,6.5,1.3,1.5,0.8,1.5,2.8,27.1,5.0,0.0,-2.3
4527,30.0,23.0,2.0,21.0,17.2,5.3,1.8,5.1,35.9,0.9,2.7,31.7,0.8,0.9,90.0,0.5,2.3,2.7,0.7,0.8,0.7,0.1,2.3,11.1,0.0,0.0,-1.9
4528,24.0,56.0,42.0,14.0,19.1,6.3,2.2,4.8,46.6,1.3,2.7,47.7,0.6,0.9,69.4,0.2,1.1,1.3,1.3,0.6,0.4,0.1,1.4,10.9,0.0,0.0,2.8
4529,26.0,78.0,52.0,26.0,19.8,7.6,3.0,6.8,44.0,0.7,2.0,35.7,1.0,1.2,84.4,0.2,1.7,1.9,3.3,1.3,0.4,0.1,1.5,15.1,1.0,0.0,-0.6
4530,28.0,54.0,31.0,23.0,16.5,6.1,2.4,4.7,51.0,0.0,0.1,0.0,1.3,2.2,60.5,1.0,1.7,2.7,1.3,1.2,1.1,0.4,2.0,14.4,1.0,0.0,-0.6
4531,22.0,62.0,24.0,38.0,16.4,8.6,3.4,7.2,47.7,0.0,0.1,0.0,1.7,2.3,74.5,1.4,2.7,4.1,0.6,0.8,0.5,0.5,2.5,16.6,3.0,0.0,-3.1
4532,26.0,20.0,15.0,5.0,11.8,4.0,1.1,2.5,42.9,0.0,0.0,0.0,1.9,3.2,58.7,1.0,2.1,3.1,0.0,0.6,0.3,0.1,1.8,8.3,0.0,0.0,-0.8
4533,28.0,62.0,42.0,20.0,12.2,4.3,1.7,3.3,52.0,0.0,0.2,15.4,0.9,1.2,74.0,0.6,1.4,2.0,0.4,0.7,0.4,0.1,1.7,8.0,0.0,0.0,-0.6
4534,24.0,68.0,37.0,31.0,24.3,9.1,2.7,6.8,39.7,0.5,2.0,27.2,3.2,3.8,82.7,1.3,2.3,3.6,4.5,1.7,0.9,0.1,2.5,21.5,2.0,0.0,1.6
4535,32.0,5.0,1.0,4.0,13.1,2.6,1.0,2.4,41.7,0.0,0.0,0.0,0.6,0.8,75.0,0.8,1.8,2.6,0.4,0.8,0.2,0.2,1.0,6.7,0.0,0.0,-8.0
4536,22.0,63.0,46.0,17.0,14.5,7.7,2.7,6.2,43.6,1.2,3.3,37.0,1.1,1.3,86.6,1.1,2.1,3.2,0.6,0.9,0.4,0.2,1.3,13.4,1.0,0.0,2.6
4537,32.0,75.0,34.0,41.0,18.8,7.2,3.2,6.5,49.4,0.0,0.1,16.7,0.8,1.0,81.1,0.8,2.3,3.1,0.9,1.1,0.8,0.2,2.7,14.3,0.0,0.0,-1.3
4538,26.0,67.0,32.0,35.0,20.8,6.5,2.4,6.0,40.6,0.9,2.6,33.5,0.8,1.1,68.8,0.6,2.3,2.8,1.1,0.9,0.4,0.2,2.0,12.5,0.0,0.0,0.0
4539,31.0,67.0,36.0,31.0,32.4,8.0,2.7,6.7,39.8,1.5,4.2,36.2,1.1,1.6,72.6,1.1,3.6,4.7,2.4,1.0,0.8,1.1,2.1,22.1,4.0,0.0,-0.3
4540,23.0,73.0,42.0,31.0,25.6,6.2,2.4,5.1,48.0,0.1,0.2,35.3,1.3,1.8,69.9,2.3,3.1,5.5,1.1,1.0,0.8,0.5,2.5,17.6,4.0,0.0,0.3
4541,30.0,61.0,48.0,13.0,17.2,4.9,1.9,4.0,46.2,0.5,1.6,32.0,0.6,0.7,80.0,0.4,2.7,3.1,0.8,0.4,0.6,0.5,1.1,12.6,0.0,0.0,1.3
4542,27.0,34.0,9.0,25.0,13.0,4.5,1.9,3.5,52.5,0.0,0.0,0.0,0.8,1.5,50.0,1.3,2.1,3.4,0.4,1.1,0.4,0.4,1.9,10.3,1.0,0.0,-4.3
4543,27.0,63.0,21.0,42.0,26.5,10.0,3.8,8.5,44.4,0.2,0.9,21.8,2.3,2.8,79.8,0.4,1.9,2.3,4.5,1.8,0.9,0.1,2.3,20.5,1.0,0.0,-4.7
4544,26.0,68.0,23.0,45.0,12.6,4.7,1.7,4.1,40.1,0.6,2.0,30.4,0.8,0.9,82.5,0.4,1.6,2.0,0.5,0.3,0.4,0.3,1.2,9.6,0.0,0.0,-1.5
4545,31.0,79.0,51.0,28.0,16.7,5.7,2.2,5.0,44.5,0.7,2.1,33.7,0.6,0.8,75.4,0.7,1.2,1.9,0.6,0.3,0.4,0.2,1.6,10.7,0.0,0.0,-0.1
4546,23.0,81.0,31.0,50.0,25.1,11.7,4.8,9.7,49.5,0.0,0.1,50.0,2.1,2.8,75.4,2.2,3.5,5.7,2.0,1.8,0.4,1.6,3.5,25.7,10.0,0.0,0.1
4547,24.0,54.0,28.0,26.0,17.3,6.3,2.3,5.2,43.7,0.0,0.1,0.0,1.8,2.6,69.6,1.9,1.9,3.8,0.6,1.0,0.4,0.3,2.4,12.8,0.0,0.0,-1.6
4548,27.0,54.0,15.0,39.0,6.7,2.1,0.8,2.0,38.9,0.4,1.3,31.0,0.1,0.2,77.8,0.0,0.6,0.6,0.1,0.0,0.1,0.0,0.4,3.5,0.0,0.0,-1.6
4549,29.0,41.0,11.0,30.0,21.7,6.2,2.5,6.7,37.7,0.7,2.6,27.8,0.5,0.7,74.1,1.2,3.1,4.3,1.1,1.1,0.7,0.2,2.4,14.7,1.0,0.0,-3.1
4550,34.0,42.0,19.0,23.0,9.8,3.9,1.9,3.5,54.4,0.0,0.0,0.0,0.0,0.1,20.0,0.9,1.2,2.1,0.6,0.4,0.2,0.4,1.3,8.9,0.0,0.0,-2.6
4551,25.0,64.0,35.0,29.0,30.1,10.7,4.1,8.1,50.4,0.0,0.0,0.0,2.5,3.4,74.4,3.4,7.6,11.0,2.1,1.8,0.5,1.6,3.1,31.4,28.0,0.0,-1.5
4552,29.0,64.0,31.0,33.0,13.8,2.1,0.7,2.5,28.2,0.3,1.4,21.8,0.4,0.5,71.4,0.2,1.3,1.4,0.9,0.5,0.3,0.1,1.2,5.7,0.0,0.0,-1.6
4553,31.0,79.0,31.0,48.0,29.4,7.8,2.8,6.6,42.6,0.7,2.3,28.8,1.5,2.1,71.0,0.7,2.4,3.0,5.1,2.2,1.3,0.2,2.3,21.4,2.0,0.0,-1.4
4554,34.0,64.0,42.0,22.0,9.3,3.0,1.2,3.0,39.9,0.0,0.1,14.3,0.6,0.8,81.3,1.0,1.4,2.5,0.3,0.3,0.1,0.3,1.5,7.3,1.0,0.0,-0.3
4555,22.0,60.0,17.0,43.0,16.1,6.4,2.6,5.1,50.8,0.0,0.0,0.0,1.2,1.9,63.8,1.5,2.6,4.1,0.2,0.9,0.3,1.7,2.0,16.6,6.0,0.0,-2.9
4556,30.0,36.0,15.0,21.0,13.9,4.4,1.7,4.0,43.4,0.4,1.2,38.1,0.5,0.9,58.1,0.3,1.3,1.6,1.1,0.8,0.3,0.1,1.1,8.3,0.0,0.0,-3.3
4557,23.0,82.0,57.0,25.0,18.0,7.2,2.7,6.3,43.5,1.0,2.8,37.6,0.7,1.0,67.1,0.2,1.4,1.6,1.5,0.9,0.6,0.1,1.3,12.9,0.0,0.0,0.7
4558,30.0,82.0,27.0,55.0,25.9,8.1,3.5,6.4,54.5,0.0,0.0,0.0,1.2,1.6,72.9,2.9,6.6,9.6,0.8,1.5,0.5,1.8,3.1,26.3,22.0,0.0,-2.6
4559,31.0,76.0,49.0,27.0,22.3,5.9,1.9,3.3,56.6,0.0,0.0,0.0,2.2,3.1,69.5,1.9,4.4,6.4,0.4,0.8,0.6,1.9,2.3,20.7,4.0,0.0,4.4
4560,26.0,78.0,50.0,28.0,14.0,4.3,1.5,3.2,48.8,0.0,0.1,0.0,1.2,1.8,65.0,1.5,2.3,3.8,0.5,0.7,0.5,0.4,2.4,11.5,1.0,0.0,-0.2
4561,24.0,82.0,15.0,67.0,30.3,13.0,5.0,11.6,43.1,1.0,2.9,34.6,2.0,3.1,64.8,0.9,2.5,3.4,2.4,2.0,1.4,0.4,2.7,24.0,1.0,0.0,-6.2
4562,33.0,16.0,3.0,13.0,15.9,3.1,1.4,2.9,47.8,0.0,0.1,0.0,0.3,0.6,55.6,2.1,2.9,5.1,1.3,0.9,0.2,0.3,2.8,11.5,0.0,0.0,-0.5
4563,21.0,81.0,28.0,53.0,33.9,15.1,4.8,11.4,42.3,2.3,6.0,38.1,3.1,3.8,81.8,0.8,4.1,4.9,1.7,1.4,0.9,0.7,2.4,27.0,5.0,0.0,-1.6
4564,26.0,82.0,59.0,23.0,22.1,9.6,3.0,6.7,43.9,1.4,3.3,40.5,2.3,2.7,86.0,0.2,1.7,1.9,1.9,0.8,0.3,0.0,1.4,15.2,0.0,0.0,2.2
4565,27.0,42.0,15.0,27.0,20.8,4.9,2.0,3.5,58.2,0.0,0.0,0.0,0.9,1.9,47.4,1.3,3.3,4.5,2.1,1.2,0.5,1.3,2.3,17.9,0.0,0.0,-0.2
4566,24.0,36.0,10.0,26.0,22.1,6.9,2.9,5.6,51.7,0.0,0.2,0.0,1.2,1.3,87.5,0.4,1.7,2.2,3.6,1.6,0.5,0.3,1.7,15.7,0.0,0.0,0.8
4567,26.0,82.0,50.0,32.0,28.6,6.0,2.4,5.4,44.0,0.5,1.6,31.3,0.7,1.1,67.4,0.9,3.8,4.7,1.8,1.1,1.2,0.6,1.9,18.4,3.0,0.0,0.9
4568,27.0,76.0,24.0,52.0,20.4,6.8,2.8,5.5,51.1,0.0,0.0,0.0,1.2,2.0,57.4,2.1,3.2,5.3,0.5,0.9,0.5,0.5,2.3,15.9,7.0,0.0,-2.6
4569,26.0,67.0,49.0,18.0,8.6,2.8,1.0,2.4,40.2,0.4,1.2,30.9,0.4,0.5,84.8,0.4,0.8,1.2,0.6,0.3,0.3,0.1,1.0,5.9,0.0,0.0,-0.1
4570,24.0,78.0,48.0,30.0,29.2,12.4,4.5,9.5,47.8,1.0,2.4,39.9,2.3,3.0,77.2,0.5,2.1,2.6,2.9,1.3,0.9,0.3,2.8,22.2,1.0,0.0,2.6
4571,34.0,55.0,32.0,23.0,23.3,6.0,2.4,3.9,62.4,0.0,0.1,33.3,1.1,1.8,60.4,2.3,4.9,7.3,0.6,1.1,0.3,1.4,2.8,19.4,7.0,0.0,2.8
4572,30.0,79.0,50.0,29.0,19.7,4.4,1.5,3.8,40.3,0.9,2.5,35.7,0.5,0.6,74.0,0.3,1.9,2.2,1.2,0.7,0.6,0.2,2.0,10.4,0.0,0.0,0.4
4573,22.0,32.0,14.0,18.0,14.3,4.5,2.0,4.6,43.2,0.0,0.0,0.0,0.5,0.9,56.7,1.2,2.3,3.4,0.5,0.7,0.4,0.4,1.9,11.2,1.0,0.0,-3.4
4574,24.0,82.0,54.0,28.0,24.3,8.2,2.7,6.0,45.9,1.5,3.2,45.8,1.3,1.7,75.4,1.2,2.2,3.4,1.4,0.8,1.0,0.2,2.0,17.2,2.0,0.0,2.7
4575,30.0,30.0,18.0,12.0,22.7,4.1,1.5,2.9,52.3,0.0,0.0,0.0,1.1,1.7,64.7,2.4,5.5,7.9,0.3,1.3,0.3,1.4,3.2,17.8,1.0,0.0,1.3
4576,25.0,32.0,3.0,29.0,21.4,6.7,3.1,6.4,49.0,0.0,0.0,0.0,0.5,0.9,53.6,1.5,3.3,4.7,1.5,1.1,0.7,1.1,2.6,18.7,2.0,0.0,-3.4
4577,29.0,76.0,28.0,48.0,24.9,10.2,3.8,8.2,46.1,0.1,0.4,12.5,2.6,3.4,77.0,0.6,2.4,3.0,2.0,1.7,0.5,0.5,3.1,18.2,1.0,0.0,-3.0
4578,28.0,70.0,36.0,34.0,11.5,4.2,1.7,3.4,49.6,0.2,0.7,32.0,0.6,0.9,64.6,0.3,1.6,1.9,0.3,0.5,0.3,0.1,1.3,7.8,0.0,0.0,-0.2
4579,21.0,37.0,23.0,14.0,24.8,10.1,3.8,7.2,51.9,1.5,3.6,40.9,1.2,1.4,84.3,0.9,2.9,3.8,1.2,0.7,0.6,0.7,2.2,19.7,1.0,0.0,3.5
4580,24.0,12.0,8.0,4.0,12.0,3.0,1.0,2.8,36.4,0.6,1.6,36.8,0.4,0.5,83.3,0.1,1.4,1.5,0.9,0.3,0.5,0.5,1.1,8.8,0.0,0.0,-0.7
