27,32,32,11,8,8,6,5,5,11,12,12,1,1,1,0
32,32,23,8,8,7,5,5,5,12,12,-21,1,1,0,1
32,23,20,8,7,9,5,5,11,12,-21,7,1,0,1,1
23,20,38,7,9,10,5,11,6,-21,7,8,0,1,1,0
20,38,30,9,10,5,11,6,7,7,8,-15,1,1,0,1
38,30,27,10,5,7,6,7,12,8,-15,9,1,0,1,1
30,27,21,5,7,7,7,12,3,-15,9,20,0,1,1,1
27,21,28,7,7,10,12,3,8,9,20,5,1,1,1,1
21,28,30,7,10,6,3,8,5,20,5,7,1,1,1,1
28,30,23,10,6,9,8,5,7,5,7,-1,1,1,1,1
30,23,21,6,9,9,5,7,6,7,-1,14,1,1,1,0
23,21,26,9,9,13,7,6,11,-1,14,-3,1,1,0,0
21,26,31,9,13,10,6,11,9,14,-3,-17,1,0,0,1
26,31,27,13,10,7,11,9,6,-3,-17,12,0,0,1,0
31,27,31,10,7,3,9,6,5,-17,12,-3,0,1,0,1
27,31,22,7,3,6,6,5,11,12,-3,12,1,0,1,1
31,22,30,3,6,9,5,11,7,-3,12,14,0,1,1,1
22,30,29,6,9,8,11,7,9,12,14,13,1,1,1,1
30,29,27,9,8,12,7,9,8,14,13,12,1,1,1,0
29,27,35,8,12,6,9,8,5,13,12,-2,1,1,0,0
27,35,26,12,6,6,8,5,7,12,-2,-8,1,0,0,1
35,26,36,6,6,8,5,7,11,-2,-8,4,0,0,1,1
26,36,32,6,8,12,7,11,9,-8,4,12,0,1,1,0
36,32,30,8,12,6,11,9,2,4,12,-18,1,1,0,0
32,30,22,12,6,10,9,2,4,12,-18,-5,1,0,0,0
30,22,15,6,10,10,2,4,9,-18,-5,-9,0,0,0,0
22,15,32,10,10,4,4,9,6,-5,-9,1,0,0,0,1
15,32,39,10,4,7,9,6,8,-9,1,13,0,0,1,1
32,39,31,4,7,10,6,8,11,1,13,9,0,1,1,0
39,31,34,7,10,16,8,11,7,13,9,-2,1,1,0,0
31,34,28,10,16,6,11,7,3,9,-2,-9,1,0,0,1
34,28,30,16,6,8,7,3,7,-2,-9,29,0,0,1,1
28,30,31,6,8,8,3,7,8,-9,29,8,0,1,1,1
30,31,32,8,8,6,7,8,5,29,8,4,1,1,1,1
31,32,32,8,6,7,8,5,4,8,4,7,1,1,1,1
32,32,30,6,7,6,5,4,9,4,7,21,1,1,1,1
32,30,39,7,6,12,4,9,7,7,21,15,1,1,1,1
30,39,24,6,12,6,9,7,11,21,15,16,1,1,1,1
39,24,28,12,6,3,7,11,8,15,16,6,1,1,1,1
24,28,40,6,3,8,11,8,16,16,6,11,1,1,1,1
28,40,18,3,8,8,8,16,10,6,11,-1,1,1,1,1
40,18,29,8,8,11,16,10,7,11,-1,9,1,1,1,1
18,29,26,8,11,3,10,7,2,-1,9,8,1,1,1,1
29,26,13,11,3,6,7,2,7,9,8,23,1,1,1,1
26,13,27,3,6,7,2,7,8,8,23,7,1,1,1,1
13,27,28,6,7,10,7,8,7,23,7,5,1,1,1,1
27,28,37,7,10,7,8,7,12,7,5,13,1,1,1,1
28,37,25,10,7,12,7,12,10,5,13,1,1,1,1,1
37,25,29,7,12,8,12,10,8,13,1,14,1,1,1,1
25,29,24,12,8,9,10,8,11,1,14,25,1,1,1,0
29,24,32,8,9,7,8,11,3,14,25,2,1,1,0,1
24,32,17,9,7,6,11,3,8,25,2,8,1,0,1,0
32,17,26,7,6,7,3,8,6,2,8,-3,0,1,0,1
17,26,18,6,7,5,8,6,6,8,-3,-1,1,0,1,1
26,18,39,7,5,6,6,6,4,-3,-1,0,0,1,1,1
18,39,22,5,6,9,6,4,7,-1,0,7,1,1,1,1
39,22,28,6,9,8,4,7,8,0,7,0,1,1,1,1
22,28,26,9,8,5,7,8,4,7,0,-4,1,1,1,0
28,26,23,8,5,5,8,4,6,0,-4,-6,1,1,0,0
26,23,17,5,5,14,4,6,6,-4,-6,-2,1,0,0,1
23,17,25,5,14,9,6,6,9,-6,-2,6,0,0,1,1
17,25,38,14,9,8,6,9,6,-2,6,-4,0,1,1,0
25,38,33,9,8,8,9,6,8,6,-4,-10,1,1,0,1
38,33,26,8,8,6,6,8,10,-4,-10,4,1,0,1,0
33,26,26,8,6,5,8,10,5,-10,4,-11,0,1,0,1
26,26,30,6,5,4,10,5,5,4,-11,1,1,0,1,0
26,30,32,5,4,5,5,5,6,-11,1,1,0,1,0,0
30,32,36,4,5,7,5,6,5,1,1,-1,1,0,0,0
32,36,25,5,7,8,6,5,7,1,-1,-15,0,0,0,1
36,25,34,7,8,8,5,7,6,-1,-15,15,0,0,1,0
25,34,30,8,8,4,7,6,6,-15,15,0,0,1,0,1
34,30,29,8,4,8,6,6,4,15,0,10,1,0,1,1
30,29,27,4,8,13,6,4,6,0,10,4,0,1,1,0
29,27,34,8,13,3,4,6,3,10,4,-17,1,1,0,1
27,34,30,13,3,8,6,3,7,4,-17,14,1,0,1,1
34,30,24,3,8,8,3,7,11,-17,14,6,0,1,1,1
30,24,31,8,8,8,7,11,12,14,6,3,1,1,1,0
24,31,13,8,8,7,11,12,5,6,3,0,1,1,0,1
31,13,37,8,7,9,12,5,3,3,0,8,1,0,1,1
13,37,36,7,9,13,5,3,9,0,8,-2,0,1,1,1
37,36,42,9,13,9,3,9,6,8,-2,19,1,1,1,1
36,42,31,13,9,4,9,6,4,-2,19,21,1,1,1,1
42,31,61,9,4,7,6,4,4,19,21,16,1,1,1,0
31,61,22,4,7,1,4,4,6,21,16,-15,1,1,0,0
61,22,19,7,1,8,4,6,7,16,-15,-10,1,0,0,0
22,19,17,1,8,9,6,7,8,-15,-10,6,0,0,0,1
19,17,23,8,9,7,7,8,8,-10,6,16,0,0,1,0
17,23,19,9,7,5,8,8,7,6,16,2,0,1,0,0
23,19,21,7,5,6,8,7,6,16,2,-8,1,0,0,1
19,21,24,5,6,5,7,6,6,2,-8,11,0,0,1,1
21,24,43,6,5,6,6,6,4,-8,11,11,0,1,1,1
24,43,15,5,6,6,6,4,7,11,11,4,1,1,1,0
43,15,25,6,6,8,4,7,9,11,4,-6,1,1,0,1
15,25,32,6,8,6,7,9,5,4,-6,4,1,0,1,0
25,32,38,8,6,8,9,5,5,-6,4,2,0,1,0,1
32,38,32,6,8,7,5,5,8,4,2,22,1,0,1,0
38,32,34,8,7,8,5,8,5,2,22,7,0,1,0,1
32,34,38,7,8,5,8,5,6,22,7,2,1,0,1,0
34,38,29,8,5,10,5,6,6,7,2,-2,0,1,0,0
38,29,37,5,10,6,6,6,5,2,-2,-8,1,0,0,0
29,37,27,10,6,8,6,5,5,-2,-8,-13,0,0,0,0
37,27,17,6,8,5,5,5,4,-8,-13,-13,0,0,0,1
27,17,36,8,5,8,5,4,5,-13,-13,-3,0,0,1,0
17,36,11,5,8,7,4,5,7,-13,-3,-15,0,1,0,0
36,11,31,8,7,3,5,7,4,-3,-15,3,1,0,0,1
11,31,22,7,3,7,7,4,11,-15,3,14,0,0,1,1
31,22,32,3,7,11,4,11,9,3,14,15,0,1,1,1
22,32,41,7,11,4,11,9,7,14,15,10,1,1,1,0
32,41,22,11,4,9,9,7,5,15,10,-13,1,1,0,0
41,22,22,4,9,4,7,5,4,10,-13,-13,1,0,0,0
22,22,15,9,4,1,5,4,10,-13,-13,-8,0,0,0,1
22,15,29,4,1,10,4,10,8,-13,-8,24,0,0,1,1
15,29,26,1,10,5,10,8,10,-8,24,15,0,1,1,1
29,26,19,10,5,5,8,10,12,24,15,12,1,1,1,1
26,19,24,5,5,7,10,12,13,15,12,11,1,1,1,1
19,24,35,5,7,2,12,13,4,12,11,7,1,1,1,0
24,35,41,7,2,5,13,4,5,11,7,-3,1,1,0,1
35,41,27,2,5,7,4,5,14,7,-3,16,1,0,1,1
41,27,22,5,7,4,5,14,9,-3,16,-5,0,1,1,1
27,22,25,7,4,1,14,9,11,16,-5,8,1,1,1,1
22,25,24,4,1,4,9,11,3,-5,8,22,1,1,1,0
25,24,30,1,4,4,11,3,8,8,22,-9,1,1,0,1
24,30,29,4,4,5,3,8,8,22,-9,7,1,0,1,0
30,29,33,4,5,7,8,8,5,-9,7,4,0,1,0,1
29,33,36,5,7,4,8,5,5,7,4,15,1,0,1,1
33,36,32,7,4,11,5,5,7,4,15,8,0,1,1,1
36,32,26,4,11,5,5,7,4,15,8,16,1,1,1,1
32,26,26,11,5,7,7,4,9,8,16,14,1,1,1,1
26,26,34,5,7,7,4,9,5,16,14,5,1,1,1,1
26,34,32,7,7,6,9,5,7,14,5,0,1,1,1,1
34,32,36,7,6,6,5,7,5,5,0,25,1,1,1,1
32,36,18,6,6,3,7,5,11,0,25,19,1,1,1,0
36,18,25,6,3,6,5,11,5,25,19,-3,1,1,0,0
18,25,31,3,6,5,11,5,4,19,-3,-27,1,0,0,1
25,31,19,6,5,7,5,4,11,-3,-27,27,0,0,1,1
31,19,42,5,7,11,4,11,5,-27,27,9,0,1,1,0
19,42,37,7,11,8,11,5,4,27,9,-8,1,1,0,1
42,37,29,11,8,6,5,4,14,9,-8,6,1,0,1,0
37,29,18,8,6,6,4,14,8,-8,6,-4,0,1,0,1
29,18,17,6,6,6,14,8,8,6,-4,19,1,0,1,1
18,17,31,6,6,5,8,8,7,-4,19,3,0,1,1,1
17,31,21,6,5,8,8,7,13,19,3,25,1,1,1,0
31,21,26,5,8,2,7,13,4,3,25,-17,1,1,0,1
21,26,16,8,2,3,13,4,7,25,-17,13,1,0,1,1
26,16,29,2,3,7,4,7,5,-17,13,-7,0,1,1,1
16,29,28,3,7,10,7,5,6,13,-7,4,1,1,1,0
29,28,24,7,10,5,5,6,9,-7,4,-1,1,1,0,1
28,24,20,10,5,11,6,9,6,4,-1,-4,1,0,1,1
24,20,23,5,11,8,9,6,7,-1,-4,14,0,1,1,1
20,23,20,11,8,10,6,7,12,-4,14,10,1,1,1,1
23,20,21,8,10,9,7,12,8,14,10,0,1,1,1,0
20,21,25,10,9,10,12,8,5,10,0,1,1,1,0,1
21,25,23,9,10,5,8,5,3,0,1,14,1,0,1,1
25,23,31,10,5,4,5,3,13,1,14,24,0,1,1,1
23,31,29,5,4,6,3,13,4,14,24,1,1,1,1,1
31,29,31,4,6,7,13,4,8,24,1,4,1,1,1,1
29,31,31,6,7,3,4,8,6,1,4,17,1,1,1,0
31,31,37,7,3,12,8,6,5,4,17,-2,1,1,0,0
31,37,30,3,12,6,6,5,3,17,-2,-6,1,0,0,1
37,30,27,12,6,9,5,3,6,-2,-6,13,0,0,1,1
30,27,15,6,9,6,3,6,13,-6,13,29,0,1,1,0
27,15,24,9,6,6,6,13,8,13,29,13,1,1,0,1
15,24,25,6,6,13,13,8,5,29,13,1,1,0,1,1
24,25,26,6,13,9,8,5,5,13,1,-1,0,1,1,0
25,26,24,13,9,13,5,5,4,1,-1,-12,1,1,0,0
26,24,37,9,13,7,5,4,8,-1,-12,-4,1,0,0,1
24,37,33,13,7,10,4,8,3,-12,-4,7,0,0,1,1
37,33,24,7,10,7,8,3,3,-4,7,17,0,1,1,1
33,24,33,10,7,9,3,3,11,7,17,5,1,1,1,1
24,33,24,7,9,9,3,11,5,17,5,7,1,1,1,0
33,24,25,9,9,9,11,5,2,5,7,-9,1,1,0,1
24,25,14,9,9,4,5,2,7,7,-9,3,1,0,1,1
25,14,34,9,4,10,2,7,4,-9,3,2,0,1,1,1
14,34,37,4,10,7,7,4,9,3,2,11,1,1,1,1
34,37,27,10,7,10,4,9,7,2,11,2,1,1,1,0
37,27,22,7,10,7,9,7,5,11,2,9,1,1,0,1
27,22,19,10,7,7,7,5,7,2,9,10,1,0,1,1
22,19,22,7,7,5,5,7,12,9,10,21,0,1,1,0
19,22,26,7,5,13,7,12,9,10,21,-2,1,1,0,1
22,26,25,5,13,4,12,9,9,21,-2,1,1,0,1,1
26,25,20,13,4,9,9,9,8,-2,1,19,0,1,1,1
25,20,24,4,9,12,9,8,6,1,19,-1,1,1,1,0
20,24,23,9,12,6,8,6,6,19,-1,-9,1,1,0,0
24,23,30,12,6,7,6,6,4,-1,-9,-7,1,0,0,1
23,30,27,6,7,3,6,4,8,-9,-7,8,0,0,1,1
30,27,29,7,3,7,4,8,11,-7,8,16,0,1,1,1
27,29,25,3,7,7,8,11,11,8,16,22,1,1,1,0
29,25,12,7,7,8,11,11,5,16,22,-4,1,1,0,0
25,12,25,7,8,8,11,5,7,22,-4,10,1,0,0,1
12,25,33,8,8,5,5,7,4,-4,10,12,0,0,1,1
25,33,28,8,5,11,7,4,8,10,12,4,0,1,1,0
33,28,28,5,11,9,4,8,5,12,4,-9,1,1,0,1
28,28,25,11,9,11,8,5,6,4,-9,16,1,0,1,0
28,25,23,9,11,12,5,6,3,-9,16,6,0,1,0,1
25,23,18,11,12,7,6,3,8,16,6,-5,1,0,1,1
23,18,26,12,7,6,3,8,8,6,-5,12,0,1,1,0
18,26,30,7,6,6,8,8,5,-5,12,-8,1,1,0,1
26,30,27,6,6,11,8,5,11,12,-8,20,1,0,1,1
30,27,29,6,11,16,5,11,9,-8,20,6,0,1,1,1
27,29,31,11,16,8,11,9,12,20,6,10,1,1,1,0
29,31,33,16,8,7,9,12,3,6,10,7,1,1,0,1
31,33,21,8,7,8,12,3,7,10,7,0,1,0,1,1
33,21,23,7,8,6,3,7,9,7,0,1,0,1,1,0
21,23,23,8,6,9,7,9,5,0,1,7,1,1,0,1
23,23,27,6,9,10,9,5,5,1,7,7,1,0,1,1
23,27,19,9,10,8,5,5,8,7,7,12,0,1,1,1
27,19,28,10,8,9,5,8,15,7,12,1,1,1,1,1
19,28,31,8,9,10,8,15,13,12,1,17,1,1,1,1
28,31,26,9,10,10,15,13,13,1,17,2,1,1,1,0
31,26,27,10,10,5,13,13,13,17,2,-3,1,1,0,1
26,27,34,10,5,8,13,13,7,2,-3,9,1,0,1,1
27,34,27,5,8,8,13,7,8,-3,9,22,0,1,1,1
34,27,44,8,8,9,7,8,10,9,22,-1,1,1,1,1
27,44,26,8,9,7,8,10,9,22,-1,17,1,1,1,1
44,26,34,9,7,12,10,9,7,-1,17,8,1,1,1,1
26,34,31,7,12,13,9,7,4,17,8,4,1,1,1,1
34,31,23,12,13,8,7,4,11,8,4,1,1,1,1,1
31,23,26,13,8,7,4,11,6,4,1,-4,1,1,1,0
23,26,31,8,7,8,11,6,7,1,-4,-13,1,1,0,1
26,31,28,7,8,8,6,7,4,-4,-13,-2,1,0,1,0
31,28,29,8,8,6,7,4,5,-13,-2,-8,0,1,0,1
28,29,16,8,6,2,4,5,15,-2,-8,16,1,0,1,1
29,16,21,6,2,9,5,15,15,-8,16,14,0,1,1,0
16,21,29,2,9,6,15,15,7,16,14,-16,1,1,0,0
21,29,26,9,6,10,15,7,12,14,-16,-10,1,0,0,0
29,26,24,6,10,13,7,12,11,-16,-10,-1,0,0,0,1
26,24,25,10,13,14,12,11,8,-10,-1,11,0,0,1,0
24,25,23,13,14,9,11,8,9,-1,11,-8,0,1,0,1
25,23,32,14,9,5,8,9,10,11,-8,11,1,0,1,1
23,32,32,9,5,7,9,10,17,-8,11,0,0,1,1,1
32,32,25,5,7,6,10,17,9,11,0,8,1,1,1,0
32,25,18,7,6,5,17,9,7,0,8,-4,1,1,0,1
25,18,25,6,5,8,9,7,14,8,-4,11,1,0,1,1
18,25,18,5,8,13,7,14,15,-4,11,10,0,1,1,1
25,18,24,8,13,10,14,15,6,11,10,8,1,1,1,0
18,24,28,13,10,13,15,6,10,10,8,-3,1,1,0,1
24,28,38,10,13,13,6,10,8,8,-3,5,1,0,1,0
28,38,30,13,13,17,10,8,6,-3,5,14,0,1,0,0
38,30,29,13,17,14,8,6,10,5,14,18,1,0,0,1
30,29,24,17,14,12,6,10,12,14,18,12,0,0,1,0
29,24,30,14,12,7,10,12,5,18,12,-9,0,1,0,1
24,30,33,12,7,10,12,5,6,12,-9,14,1,0,1,1
30,33,34,7,10,6,5,6,7,-9,14,12,0,1,1,1
33,34,32,10,6,9,6,7,11,14,12,1,1,1,1,0
34,32,24,6,9,11,7,11,8,12,1,-11,1,1,0,0
32,24,26,9,11,10,11,8,8,1,-11,-3,1,0,0,1
24,26,41,11,10,14,8,8,11,-11,-3,-1,0,0,1,1
26,41,18,10,14,11,8,11,11,-3,-1,17,0,1,1,1
41,18,36,14,11,10,11,11,6,-1,17,32,1,1,1,0
18,36,27,11,10,8,11,6,7,17,32,-15,1,1,0,0
